dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
diabetes,5,floyd_warshall,FW,1,442,1586,37.64453125,37.5,41.375,3.73046875,41.484375,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,2,442,1586,37.64453125,37.50390625,41.37890625,3.734375,41.484375,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,3,442,1586,37.64453125,37.50390625,41.37890625,3.734375,41.484375,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,4,442,1586,37.64453125,37.50390625,41.37890625,3.734375,41.484375,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,5,442,1586,37.6484375,37.50390625,41.37890625,3.73046875,41.48828125,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,6,442,1586,37.6484375,37.5078125,41.3828125,3.734375,41.48828125,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,7,442,1586,37.6484375,37.5078125,41.3828125,3.734375,41.48828125,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,8,442,1586,37.6484375,37.5078125,41.3828125,3.734375,41.48828125,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,9,442,1586,37.6484375,37.5078125,41.3828125,3.734375,41.48828125,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,10,442,1586,37.65234375,37.5078125,41.3828125,3.73046875,41.4921875,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,11,442,1586,37.65234375,37.51171875,41.38671875,3.734375,41.49609375,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,12,442,1586,37.65234375,37.51171875,41.38671875,3.734375,41.49609375,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,13,442,1586,37.65625,37.51171875,41.38671875,3.73046875,41.49609375,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,14,442,1586,37.65625,37.51171875,41.38671875,3.73046875,41.49609375,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,15,442,1586,37.66015625,37.515625,41.390625,3.73046875,41.5,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,16,442,1586,37.66015625,37.51953125,41.39453125,3.734375,41.5,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,17,442,1586,37.66015625,37.51953125,41.39453125,3.734375,41.5,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,18,442,1586,37.66015625,37.51953125,41.39453125,3.734375,41.5,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,19,442,1586,37.66015625,37.51953125,41.39453125,3.734375,41.50390625,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,20,442,1586,37.6640625,37.51953125,41.39453125,3.73046875,41.50390625,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,21,442,1586,37.6640625,37.5234375,41.3984375,3.734375,41.50390625,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,22,442,1586,37.6640625,37.5234375,41.3984375,3.734375,41.50390625,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,23,442,1586,37.6640625,37.5234375,41.3984375,3.734375,41.50390625,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,24,442,1586,37.6640625,37.5234375,41.3984375,3.734375,41.50390625,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,25,442,1586,37.66796875,37.5234375,41.3984375,3.73046875,41.5078125,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,26,442,1586,37.66796875,37.52734375,41.40234375,3.734375,41.5078125,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,27,442,1586,37.66796875,37.52734375,41.40234375,3.734375,41.5078125,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,28,442,1586,37.66796875,37.52734375,41.40234375,3.734375,41.51171875,1.490509033203125,2.243865966796875,0
diabetes,5,floyd_warshall,FW,29,442,1586,37.671875,37.52734375,41.40234375,3.73046875,41.51171875,1.490509033203125,2.239959716796875,0
diabetes,5,floyd_warshall,FW,30,442,1586,37.67578125,37.53125,41.40625,3.73046875,41.515625,1.490509033203125,2.239959716796875,0
