dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n200,20,0,dijkstra,D,1,1,0.01269005,0.012694657,1.0003630403347505,0,200,2689
digits_n200,20,0,floyd_warshall,FW,1,1,0.013019076,0.013026754,1.0005897499945464,0,200,2689
digits_n200,20,0,johnson,J,1,1,0.017528471,0.017534574,1.0003481764039772,0,200,2689
digits_n200,20,0,johnson,J,2,1,0.016037428,0.016041281,1.000240250494032,0,200,2689
digits_n200,20,0,floyd_warshall,FW,2,1,0.011818779,0.011822593,1.0003227067703018,0,200,2689
digits_n200,20,0,dijkstra,D,2,1,0.01304531,0.013055776,1.0008022806663852,0,200,2689
digits_n200,20,0,johnson,J,3,1,0.01778608,0.017789368,1.0001848636686668,0,200,2689
digits_n200,20,0,dijkstra,D,3,1,0.012876214,0.012879408,1.0002480542805516,0,200,2689
digits_n200,20,0,floyd_warshall,FW,3,1,0.012604423,0.01260797,1.0002814091529615,0,200,2689
digits_n200,20,0,floyd_warshall,FW,4,1,0.012180519,0.012184544,1.0003304456895474,0,200,2689
digits_n200,20,0,dijkstra,D,4,1,0.014461495,0.014465966,1.000309165822759,0,200,2689
digits_n200,20,0,johnson,J,4,1,0.018052924,0.018057302,1.0002425091913087,0,200,2689
digits_n200,20,0,dijkstra,D,5,1,0.013858667,0.013854867,0.9997258033546805,0,200,2689
digits_n200,20,0,floyd_warshall,FW,5,1,0.013802999,0.013807357,1.0003157284877005,0,200,2689
digits_n200,20,0,johnson,J,5,1,0.020249705,0.020253868,1.00020558324183,0,200,2689
digits_n200,20,0,floyd_warshall,FW,6,1,0.01311332,0.013116994,1.0002801731369326,0,200,2689
digits_n200,20,0,dijkstra,D,6,1,0.012835777,0.012838778,1.0002337996367499,0,200,2689
digits_n200,20,0,johnson,J,6,1,0.016988939,0.016991925,1.0001757614174729,0,200,2689
