dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n750,20,4,johnson,J,1,1,0.223785621,0.223762397,0.9998962221080326,0,750,10239
digits_n750,20,4,dijkstra,D,1,1,0.192209535,0.192171975,0.9998045882583296,0,750,10239
digits_n750,20,4,floyd_warshall,FW,1,1,0.520011112,0.519957473,0.999896850281153,0,750,10239
digits_n750,20,4,dijkstra,D,2,1,0.178269474,0.178207323,0.9996513648769727,0,750,10239
digits_n750,20,4,floyd_warshall,FW,2,1,0.527021505,0.526911473,0.9997912191457917,0,750,10239
digits_n750,20,4,johnson,J,2,1,0.231352119,0.231323934,0.9998781727173202,0,750,10239
digits_n750,20,4,floyd_warshall,FW,3,1,0.522822866,0.522140351,0.9986945578619737,0,750,10239
digits_n750,20,4,johnson,J,3,1,0.222067147,0.222045121,0.9999008137840399,0,750,10239
digits_n750,20,4,dijkstra,D,3,1,0.19189181,0.191881039,0.9999438694126654,0,750,10239
digits_n750,20,4,floyd_warshall,FW,4,1,0.526829032,0.526742476,0.999835703815199,0,750,10239
digits_n750,20,4,johnson,J,4,1,0.22924792,0.229224746,0.9998989129323399,0,750,10239
digits_n750,20,4,dijkstra,D,4,1,0.202914043,0.202902276,0.9999420099278196,0,750,10239
digits_n750,20,4,dijkstra,D,5,1,0.195693576,0.195683404,0.9999480207771357,0,750,10239
digits_n750,20,4,floyd_warshall,FW,5,1,0.543226691,0.543124682,0.999812216517174,0,750,10239
digits_n750,20,4,johnson,J,5,1,0.231821508,0.231797828,0.9998978524460294,0,750,10239
digits_n750,20,4,floyd_warshall,FW,6,1,0.519158499,0.519073943,0.9998371287378269,0,750,10239
digits_n750,20,4,dijkstra,D,6,1,0.181938477,0.181910786,0.9998478001989651,0,750,10239
digits_n750,20,4,johnson,J,6,1,0.236152483,0.236137511,0.9999366002855028,0,750,10239
