dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n250,5,0,floyd_warshall,FW,1,1,0.013712679,0.013717387,1.0003433318901434,0,250,897
digits_n250,5,0,johnson,J,1,1,0.012699113,0.012702997,1.000305848132858,0,250,897
digits_n250,5,0,dijkstra,D,1,1,0.010012053,0.010015655,1.00035976637359,0,250,897
digits_n250,5,0,johnson,J,2,1,0.013541708,0.0135452,1.0002578699821323,0,250,897
digits_n250,5,0,dijkstra,D,2,1,0.010247775,0.010251802,1.000392963350581,0,250,897
digits_n250,5,0,floyd_warshall,FW,2,1,0.014104564,0.014108273,1.0002629645269432,0,250,897
digits_n250,5,0,johnson,J,3,1,0.012521615,0.012525355,1.0002986835164633,0,250,897
digits_n250,5,0,dijkstra,D,3,1,0.009883049,0.009886451,1.000344225754623,0,250,897
digits_n250,5,0,floyd_warshall,FW,3,1,0.014673592,0.014666001,0.9994826760891267,0,250,897
digits_n250,5,0,floyd_warshall,FW,4,1,0.014530735,0.014534092,1.0002310275426536,0,250,897
digits_n250,5,0,dijkstra,D,4,1,0.010498502,0.010502247,1.0003567175583716,0,250,897
digits_n250,5,0,johnson,J,4,1,0.013055345,0.013058526,1.0002436549934146,0,250,897
digits_n250,5,0,floyd_warshall,FW,5,1,0.013789971,0.013793254,1.000238071566648,0,250,897
digits_n250,5,0,johnson,J,5,1,0.012498829,0.012501976,1.0002517835870866,0,250,897
digits_n250,5,0,dijkstra,D,5,1,0.010283818,0.010305733,1.0021310178768235,0,250,897
digits_n250,5,0,johnson,J,6,1,0.012583891,0.012577991,0.9995311466064034,0,250,897
digits_n250,5,0,floyd_warshall,FW,6,1,0.012730677,0.012733916,1.0002544248039598,0,250,897
digits_n250,5,0,dijkstra,D,6,1,0.010032361,0.010035865,1.0003492697282323,0,250,897
