dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
diabetes,20,0,dijkstra,D,1,1,0.062022319,0.0620235,1.0000190415324524,0,442,6084
diabetes,20,0,floyd_warshall,FW,1,1,0.11136511,0.111361047,0.9999635164011421,0,442,6084
diabetes,20,0,johnson,J,1,1,0.080766065,0.080733384,0.9995953622353646,0,442,6084
diabetes,20,0,floyd_warshall,FW,2,1,0.11018573,0.110173696,0.9998907844055669,0,442,6084
diabetes,20,0,dijkstra,D,2,1,0.064605726,0.06460529,0.999993251372177,0,442,6084
diabetes,20,0,johnson,J,2,1,0.075064079,0.075062497,0.999978924673145,0,442,6084
diabetes,20,0,dijkstra,D,3,1,0.065907739,0.065906448,0.9999804120120097,0,442,6084
diabetes,20,0,floyd_warshall,FW,3,1,0.114451093,0.114446066,0.999956077308934,0,442,6084
diabetes,20,0,johnson,J,3,1,0.078946258,0.078945509,0.9999905125332221,0,442,6084
diabetes,20,0,floyd_warshall,FW,4,1,0.111624302,0.111540429,0.9992486134426175,0,442,6084
diabetes,20,0,dijkstra,D,4,1,0.064247643,0.064247649,1.0000000933886402,0,442,6084
diabetes,20,0,johnson,J,4,1,0.076305137,0.076296456,0.9998862330854607,0,442,6084
diabetes,20,0,johnson,J,5,1,0.07541666,0.075414449,0.9999706828703366,0,442,6084
diabetes,20,0,dijkstra,D,5,1,0.064333438,0.064332447,0.9999845958799838,0,442,6084
diabetes,20,0,floyd_warshall,FW,5,1,0.115748307,0.115744058,0.9999632910397558,0,442,6084
diabetes,20,0,johnson,J,6,1,0.076888664,0.076887935,0.9999905187583961,0,442,6084
diabetes,20,0,dijkstra,D,6,1,0.064021247,0.06402053,0.9999888005930282,0,442,6084
diabetes,20,0,floyd_warshall,FW,6,1,0.110752033,0.110747495,0.9999590255828532,0,442,6084
diabetes,20,0,floyd_warshall,FW,7,1,0.110173534,0.110169355,0.999962068930275,0,442,6084
diabetes,20,0,dijkstra,D,7,1,0.065716722,0.065650929,0.998998839290858,0,442,6084
diabetes,20,0,johnson,J,7,1,0.076751892,0.07675097,0.9999879872668155,0,442,6084
diabetes,20,0,dijkstra,D,8,1,0.064442538,0.064442048,0.9999923963267866,0,442,6084
diabetes,20,0,johnson,J,8,1,0.076475837,0.076474817,0.9999866624539199,0,442,6084
diabetes,20,0,floyd_warshall,FW,8,1,0.109162905,0.109158188,0.9999567893507414,0,442,6084
diabetes,20,0,johnson,J,9,1,0.078633119,0.078632608,0.9999935014659663,0,442,6084
diabetes,20,0,floyd_warshall,FW,9,1,0.112577006,0.112554906,0.9998036899293626,0,442,6084
diabetes,20,0,dijkstra,D,9,1,0.061535721,0.061535151,0.9999907370874878,0,442,6084
diabetes,20,0,dijkstra,D,10,1,0.063448316,0.063458479,1.0001601776160614,0,442,6084
diabetes,20,0,johnson,J,10,1,0.078775771,0.078775402,0.9999953158186163,0,442,6084
diabetes,20,0,floyd_warshall,FW,10,1,0.110974427,0.110970519,0.9999647846796271,0,442,6084
diabetes,20,0,johnson,J,11,1,0.076429787,0.076361738,0.9991096534130077,0,442,6084
diabetes,20,0,floyd_warshall,FW,11,1,0.110022487,0.11001785,0.9999578540703229,0,442,6084
diabetes,20,0,dijkstra,D,11,1,0.063094105,0.063080741,0.9997881894037486,0,442,6084
diabetes,20,0,dijkstra,D,12,1,0.062310425,0.062299443,0.9998237534088397,0,442,6084
diabetes,20,0,floyd_warshall,FW,12,1,0.108615901,0.108602114,0.9998730664674963,0,442,6084
diabetes,20,0,johnson,J,12,1,0.078650538,0.078650768,1.000002924328375,0,442,6084
diabetes,20,0,johnson,J,13,1,0.081779771,0.081746373,0.9995916104974175,0,442,6084
diabetes,20,0,dijkstra,D,13,1,0.067242622,0.067243638,1.0000151094643512,0,442,6084
diabetes,20,0,floyd_warshall,FW,13,1,0.11100023,0.110995882,0.9999608289099942,0,442,6084
diabetes,20,0,johnson,J,14,1,0.078331844,0.078331059,0.9999899785328684,0,442,6084
diabetes,20,0,floyd_warshall,FW,14,1,0.111514076,0.111510648,0.9999692594861298,0,442,6084
diabetes,20,0,dijkstra,D,14,1,0.063293717,0.06326919,0.9996124891827731,0,442,6084
diabetes,20,0,dijkstra,D,15,1,0.062450592,0.062452615,1.0000323936080542,0,442,6084
diabetes,20,0,johnson,J,15,1,0.077444293,0.077444605,1.0000040287022829,0,442,6084
diabetes,20,0,floyd_warshall,FW,15,1,0.111592908,0.111588747,0.9999627126842147,0,442,6084
diabetes,20,0,floyd_warshall,FW,16,1,0.111763773,0.111758967,0.9999569985884424,0,442,6084
diabetes,20,0,dijkstra,D,16,1,0.067020868,0.067023658,1.000041628825219,0,442,6084
diabetes,20,0,johnson,J,16,1,0.08113396,0.081126985,0.9999140310666458,0,442,6084
diabetes,20,0,dijkstra,D,17,1,0.067342752,0.067343946,1.0000177301931468,0,442,6084
diabetes,20,0,johnson,J,17,1,0.078648705,0.078647872,0.9999894085986539,0,442,6084
diabetes,20,0,floyd_warshall,FW,17,1,0.113624389,0.113619572,0.9999576059326488,0,442,6084
