dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n400,5,1,dijkstra,D,1,1,0.028265703,0.028270115,1.0001560902270854,0,400,1401
digits_n400,5,1,floyd_warshall,FW,1,1,0.056395945,0.056397281,1.0000236896464807,0,400,1401
digits_n400,5,1,johnson,J,1,1,0.031728822,0.031720294,0.9997312222937241,0,400,1401
digits_n400,5,1,johnson,J,2,1,0.034328062,0.034330209,1.0000625435831478,0,400,1401
digits_n400,5,1,floyd_warshall,FW,2,1,0.057286645,0.057287552,1.0000158326604744,0,400,1401
digits_n400,5,1,dijkstra,D,2,1,0.027823861,0.027827009,1.0001131403006938,0,400,1401
digits_n400,5,1,floyd_warshall,FW,3,1,0.056905471,0.05690619,1.000012634988998,0,400,1401
digits_n400,5,1,johnson,J,3,1,0.031473856,0.031454096,0.9993721773398213,0,400,1401
digits_n400,5,1,dijkstra,D,3,1,0.025718557,0.025720628,1.0000805255131537,0,400,1401
digits_n400,5,1,johnson,J,4,1,0.03168785,0.031690413,1.000080882735812,0,400,1401
digits_n400,5,1,dijkstra,D,4,1,0.026385908,0.026388636,1.0001033885208725,0,400,1401
digits_n400,5,1,floyd_warshall,FW,4,1,0.057712728,0.057691422,0.9996308266696387,0,400,1401
digits_n400,5,1,johnson,J,5,1,0.031500516,0.031487839,0.9995975621478708,0,400,1401
digits_n400,5,1,floyd_warshall,FW,5,1,0.053179836,0.053179827,0.999999830762923,0,400,1401
digits_n400,5,1,dijkstra,D,5,1,0.02473836,0.024740984,1.0001060700871036,0,400,1401
digits_n400,5,1,dijkstra,D,6,1,0.026376432,0.026378417,1.0000752565775388,0,400,1401
digits_n400,5,1,johnson,J,6,1,0.02965901,0.029661157,1.000072389469507,0,400,1401
digits_n400,5,1,floyd_warshall,FW,6,1,0.04961031,0.049610128,0.9999963314077256,0,400,1401
