dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n300,5,0,johnson,J,1,1,0.018159382,0.0181634,1.000221263036374,0,300,1077
digits_n300,5,0,dijkstra,D,1,1,0.015173309,0.015177196,1.0002561735215436,0,300,1077
digits_n300,5,0,floyd_warshall,FW,1,1,0.025223172,0.025225755,1.0001024058353962,0,300,1077
digits_n300,5,0,johnson,J,2,1,0.019629934,0.019633376,1.0001753444509798,0,300,1077
digits_n300,5,0,floyd_warshall,FW,2,1,0.023894145,0.023896928,1.0001164720478595,0,300,1077
digits_n300,5,0,dijkstra,D,2,1,0.015133233,0.01512598,0.9995207236946659,0,300,1077
digits_n300,5,0,dijkstra,D,3,1,0.013887627,0.013892088,1.000321221184872,0,300,1077
digits_n300,5,0,floyd_warshall,FW,3,1,0.024109594,0.024113502,1.0001620931484785,0,300,1077
digits_n300,5,0,johnson,J,3,1,0.018462316,0.018465912,1.0001947751300542,0,300,1077
digits_n300,5,0,floyd_warshall,FW,4,1,0.024581706,0.024587596,1.000239609081648,0,300,1077
digits_n300,5,0,johnson,J,4,1,0.019753763,0.01975846,1.0002377774806754,0,300,1077
digits_n300,5,0,dijkstra,D,4,1,0.01642066,0.016424034,1.0002054728616268,0,300,1077
digits_n300,5,0,johnson,J,5,1,0.019270326,0.019266337,0.9997929977936025,0,300,1077
digits_n300,5,0,floyd_warshall,FW,5,1,0.024696108,0.024698433,1.0000941443890672,0,300,1077
digits_n300,5,0,dijkstra,D,5,1,0.015630813,0.015633944,1.0002003094784642,0,300,1077
digits_n300,5,0,dijkstra,D,6,1,0.0150427,0.015046311,1.0002400499910256,0,300,1077
digits_n300,5,0,floyd_warshall,FW,6,1,0.023826888,0.023829262,1.0000996353363478,0,300,1077
digits_n300,5,0,johnson,J,6,1,0.018222897,0.018226663,1.0002066630788728,0,300,1077
