dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
breast_cancer,10,floyd_warshall,FW,1,569,4277,37.58203125,37.3828125,42.3828125,4.80078125,42.58203125,2.4701004028320312,2.3306808471679688,0
breast_cancer,10,floyd_warshall,FW,2,569,4277,37.58203125,37.38671875,42.38671875,4.8046875,42.58203125,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,3,569,4277,37.58203125,37.38671875,42.38671875,4.8046875,42.58203125,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,4,569,4277,37.58203125,37.38671875,42.38671875,4.8046875,42.58203125,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,5,569,4277,37.5859375,37.38671875,42.38671875,4.80078125,42.5859375,2.4701004028320312,2.3306808471679688,0
breast_cancer,10,floyd_warshall,FW,6,569,4277,37.5859375,37.390625,42.390625,4.8046875,42.5859375,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,7,569,4277,37.5859375,37.390625,42.390625,4.8046875,42.5859375,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,8,569,4277,37.5859375,37.390625,42.390625,4.8046875,42.5859375,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,9,569,4277,37.5859375,37.390625,42.390625,4.8046875,42.5859375,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,10,569,4277,37.5859375,37.390625,42.390625,4.8046875,42.5859375,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,11,569,4277,37.5859375,37.390625,42.390625,4.8046875,42.58984375,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,12,569,4277,37.5859375,37.390625,42.390625,4.8046875,42.59375,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,13,569,4277,37.59375,37.390625,42.390625,4.796875,42.59375,2.4701004028320312,2.3267745971679688,0
breast_cancer,10,floyd_warshall,FW,14,569,4277,37.59375,37.39453125,42.39453125,4.80078125,42.59375,2.4701004028320312,2.3306808471679688,0
breast_cancer,10,floyd_warshall,FW,15,569,4277,37.59765625,37.3984375,42.3984375,4.80078125,42.59765625,2.4701004028320312,2.3306808471679688,0
breast_cancer,10,floyd_warshall,FW,16,569,4277,37.59765625,37.40234375,42.40234375,4.8046875,42.59765625,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,17,569,4277,37.59765625,37.40234375,42.40234375,4.8046875,42.59765625,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,18,569,4277,37.59765625,37.40234375,42.40234375,4.8046875,42.59765625,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,19,569,4277,37.59765625,37.40234375,42.40234375,4.8046875,42.59765625,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,20,569,4277,37.59765625,37.40234375,42.40234375,4.8046875,42.59765625,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,21,569,4277,37.59765625,37.40234375,42.40234375,4.8046875,42.6015625,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,22,569,4277,37.6015625,37.40234375,42.40234375,4.80078125,42.6015625,2.4701004028320312,2.3306808471679688,0
breast_cancer,10,floyd_warshall,FW,23,569,4277,37.6015625,37.40625,42.40625,4.8046875,42.6015625,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,24,569,4277,37.6015625,37.40625,42.40625,4.8046875,42.6015625,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,25,569,4277,37.60546875,37.40625,42.40625,4.80078125,42.60546875,2.4701004028320312,2.3306808471679688,0
breast_cancer,10,floyd_warshall,FW,26,569,4277,37.60546875,37.41015625,42.41015625,4.8046875,42.60546875,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,27,569,4277,37.60546875,37.41015625,42.41015625,4.8046875,42.60546875,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,28,569,4277,37.60546875,37.41015625,42.41015625,4.8046875,42.60546875,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,29,569,4277,37.60546875,37.41015625,42.41015625,4.8046875,42.60546875,2.4701004028320312,2.3345870971679688,0
breast_cancer,10,floyd_warshall,FW,30,569,4277,37.609375,37.41015625,42.41015625,4.80078125,42.609375,2.4701004028320312,2.3306808471679688,0
