dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n400,10,3,johnson,J,1,1,0.044942364,0.044944234,1.0000416088481683,0,400,2794
digits_n400,10,3,floyd_warshall,FW,1,1,0.06799852,0.06799817,0.9999948528291497,0,400,2794
digits_n400,10,3,dijkstra,D,1,1,0.034992259,0.034993572,1.000037522584638,0,400,2794
digits_n400,10,3,johnson,J,2,1,0.045986673,0.045987313,1.0000139170754971,0,400,2794
digits_n400,10,3,floyd_warshall,FW,2,1,0.07480937,0.07480865,0.9999903755371821,0,400,2794
digits_n400,10,3,dijkstra,D,2,1,0.036093038,0.03609485,1.000050203587739,0,400,2794
digits_n400,10,3,dijkstra,D,3,1,0.036483658,0.036485247,1.0000435537467212,0,400,2794
digits_n400,10,3,floyd_warshall,FW,3,1,0.076660019,0.07665776,0.9999705322274967,0,400,2794
digits_n400,10,3,johnson,J,3,1,0.045593785,0.045595338,1.000034061659939,0,400,2794
digits_n400,10,3,johnson,J,4,1,0.045132603,0.045133506,1.0000200077092827,0,400,2794
digits_n400,10,3,dijkstra,D,4,1,0.03589755,0.035898921,1.0000381920214612,0,400,2794
digits_n400,10,3,floyd_warshall,FW,4,1,0.077318295,0.077316777,0.9999803668717735,0,400,2794
digits_n400,10,3,floyd_warshall,FW,5,1,0.073069982,0.073069486,0.999993211986832,0,400,2794
digits_n400,10,3,johnson,J,5,1,0.048146925,0.048106648,0.9991634564408839,0,400,2794
digits_n400,10,3,dijkstra,D,5,1,0.036860602,0.03686281,1.0000599013548397,0,400,2794
digits_n400,10,3,dijkstra,D,6,1,0.036219039,0.036220691,1.0000456113703071,0,400,2794
digits_n400,10,3,johnson,J,6,1,0.047477055,0.04746925,0.9998356047989918,0,400,2794
digits_n400,10,3,floyd_warshall,FW,6,1,0.077107227,0.077097541,0.9998743827216093,0,400,2794
