dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1000,20,0,floyd_warshall,FW,1,1,1.379264207,1.378991637,0.9998023801396304,0,1000,13709
digits_n1000,20,0,dijkstra,D,1,1,0.351923158,0.351889331,0.999903879584986,0,1000,13709
digits_n1000,20,0,johnson,J,1,1,0.454866224,0.454811618,0.9998799515173499,0,1000,13709
digits_n1000,20,0,floyd_warshall,FW,2,1,1.257369769,1.257180842,0.999849744279958,0,1000,13709
digits_n1000,20,0,dijkstra,D,2,1,0.325453255,0.325429343,0.9999265270829754,0,1000,13709
digits_n1000,20,0,johnson,J,2,1,0.417784488,0.417714538,0.9998325691785858,0,1000,13709
digits_n1000,20,0,floyd_warshall,FW,3,1,1.188552402,1.188327371,0.9998106680028399,0,1000,13709
digits_n1000,20,0,dijkstra,D,3,1,0.330897641,0.330872132,0.9999229096952068,0,1000,13709
digits_n1000,20,0,johnson,J,3,1,0.40372467,0.403646431,0.999806207037088,0,1000,13709
digits_n1000,20,0,floyd_warshall,FW,4,1,1.186228066,1.186041373,0.9998426162680254,0,1000,13709
digits_n1000,20,0,johnson,J,4,1,0.406157579,0.406125443,0.9999208779999154,0,1000,13709
digits_n1000,20,0,dijkstra,D,4,1,0.329511664,0.329465035,0.9998584905935227,0,1000,13709
digits_n1000,20,0,floyd_warshall,FW,5,1,1.189165418,1.188987082,0.9998500326386046,0,1000,13709
digits_n1000,20,0,johnson,J,5,1,0.402686211,0.402649013,0.999907625344539,0,1000,13709
digits_n1000,20,0,dijkstra,D,5,1,0.328236069,0.328222948,0.9999600257216095,0,1000,13709
digits_n1000,20,0,dijkstra,D,6,1,0.332827752,0.33276561,0.9998132908099563,0,1000,13709
digits_n1000,20,0,floyd_warshall,FW,6,1,1.171171732,1.170981151,0.9998372732240776,0,1000,13709
digits_n1000,20,0,johnson,J,6,1,0.394001348,0.393962004,0.9999001424736242,0,1000,13709
