dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
digits,10,johnson,J,1,1797,12618,37.84765625,37.73046875,65.76953125,27.921875,65.85546875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,2,1797,12618,37.84765625,37.734375,65.76953125,27.921875,65.85546875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,3,1797,12618,37.84765625,37.734375,65.76953125,27.921875,65.85546875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,4,1797,12618,37.84765625,37.734375,65.76953125,27.921875,65.85546875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,5,1797,12618,37.8515625,37.734375,65.7734375,27.921875,65.859375,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,6,1797,12618,37.8515625,37.73828125,65.7734375,27.921875,65.859375,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,7,1797,12618,37.8515625,37.73828125,65.7734375,27.921875,65.86328125,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,8,1797,12618,37.8515625,37.73828125,65.7734375,27.921875,65.86328125,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,9,1797,12618,37.85546875,37.73828125,65.77734375,27.921875,65.86328125,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,10,1797,12618,37.85546875,37.7421875,65.77734375,27.921875,65.86328125,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,11,1797,12618,37.85546875,37.7421875,65.77734375,27.921875,65.86328125,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,12,1797,12618,37.85546875,37.7421875,65.77734375,27.921875,65.86328125,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,13,1797,12618,37.85546875,37.7421875,65.77734375,27.921875,65.8671875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,14,1797,12618,37.859375,37.7421875,65.78125,27.921875,65.87109375,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,15,1797,12618,37.86328125,37.7421875,65.78515625,27.921875,65.875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,16,1797,12618,37.86328125,37.74609375,65.78515625,27.921875,65.875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,17,1797,12618,37.86328125,37.75,65.78515625,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,18,1797,12618,37.86328125,37.75,65.78515625,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,19,1797,12618,37.8671875,37.75390625,65.7890625,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,20,1797,12618,37.8671875,37.75390625,65.7890625,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,21,1797,12618,37.8671875,37.75390625,65.7890625,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,22,1797,12618,37.8671875,37.75390625,65.7890625,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,23,1797,12618,37.8671875,37.75390625,65.7890625,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,24,1797,12618,37.8671875,37.75390625,65.7890625,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,25,1797,12618,37.87109375,37.75390625,65.79296875,27.921875,65.87890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,26,1797,12618,37.87109375,37.7578125,65.79296875,27.921875,65.88671875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,27,1797,12618,37.87109375,37.7578125,65.79296875,27.921875,65.88671875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,28,1797,12618,37.875,37.76171875,65.796875,27.921875,65.88671875,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,29,1797,12618,37.875,37.76171875,65.796875,27.921875,65.890625,24.63690948486328,3.2849655151367188,0
digits,10,johnson,J,30,1797,12618,37.87890625,37.76171875,65.80078125,27.921875,65.890625,24.63690948486328,3.2849655151367188,0
