dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n500,20,4,johnson,J,1,1,0.108272135,0.108268797,0.9999691702763596,0,500,6785
digits_n500,20,4,floyd_warshall,FW,1,1,0.171154142,0.171133988,0.9998822464956763,0,500,6785
digits_n500,20,4,dijkstra,D,1,1,0.077279472,0.077257996,0.9997220995505766,0,500,6785
digits_n500,20,4,johnson,J,2,1,0.098220227,0.098217792,0.9999752087724253,0,500,6785
digits_n500,20,4,floyd_warshall,FW,2,1,0.153845637,0.153837411,0.9999465308203703,0,500,6785
digits_n500,20,4,dijkstra,D,2,1,0.083389493,0.08338852,0.999988331863344,0,500,6785
digits_n500,20,4,floyd_warshall,FW,3,1,0.171883165,0.171873166,0.9999418267635459,0,500,6785
digits_n500,20,4,johnson,J,3,1,0.107393168,0.107389909,0.9999696535630648,0,500,6785
digits_n500,20,4,dijkstra,D,3,1,0.082373602,0.082370955,0.9999678659189869,0,500,6785
digits_n500,20,4,floyd_warshall,FW,4,1,0.170471319,0.170460606,0.9999371565840937,0,500,6785
digits_n500,20,4,johnson,J,4,1,0.106327068,0.106292812,0.9996778242770693,0,500,6785
digits_n500,20,4,dijkstra,D,4,1,0.08086323,0.080853318,0.9998774226555135,0,500,6785
digits_n500,20,4,dijkstra,D,5,1,0.08065741,0.080638682,0.9997678080662398,0,500,6785
digits_n500,20,4,floyd_warshall,FW,5,1,0.151408737,0.15139948,0.9999388608597931,0,500,6785
digits_n500,20,4,johnson,J,5,1,0.106968786,0.106964108,0.9999562676162372,0,500,6785
digits_n500,20,4,dijkstra,D,6,1,0.085216295,0.085215025,0.9999850967470483,0,500,6785
digits_n500,20,4,johnson,J,6,1,0.107700022,0.107696974,0.9999716991701264,0,500,6785
digits_n500,20,4,floyd_warshall,FW,6,1,0.168440702,0.168410905,0.9998231009509804,0,500,6785
