dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1500,20,1,dijkstra,D,1,1,0.753989969,0.753916396,0.9999024217787704,0,1500,20795
digits_n1500,20,1,floyd_warshall,FW,1,1,3.967524469,3.966852337,0.9998305915930068,0,1500,20795
digits_n1500,20,1,johnson,J,1,1,0.940978441,0.940865541,0.999880018505121,0,1500,20795
digits_n1500,20,1,johnson,J,2,1,0.946455985,0.946298529,0.9998336362150004,0,1500,20795
digits_n1500,20,1,dijkstra,D,2,1,0.767140795,0.767046873,0.999877568758418,0,1500,20795
digits_n1500,20,1,floyd_warshall,FW,2,1,3.885742588,3.885102388,0.9998352438470893,0,1500,20795
digits_n1500,20,1,floyd_warshall,FW,3,1,4.007425204,4.006784711,0.9998401734362102,0,1500,20795
digits_n1500,20,1,johnson,J,3,1,0.96087246,0.960730352,0.9998521052419381,0,1500,20795
digits_n1500,20,1,dijkstra,D,3,1,0.863509372,0.863377733,0.999847553478551,0,1500,20795
digits_n1500,20,1,johnson,J,4,1,0.946557338,0.946397398,0.9998310297817373,0,1500,20795
digits_n1500,20,1,floyd_warshall,FW,4,1,3.872714431,3.872045724,0.999827328605836,0,1500,20795
digits_n1500,20,1,dijkstra,D,4,1,0.748277318,0.748195993,0.9998913170317425,0,1500,20795
digits_n1500,20,1,dijkstra,D,5,1,0.744254797,0.744161978,0.9998752859902628,0,1500,20795
digits_n1500,20,1,floyd_warshall,FW,5,1,3.90997606,3.909394685,0.9998513098312934,0,1500,20795
digits_n1500,20,1,johnson,J,5,1,1.06599413,1.065844096,0.9998592543844496,0,1500,20795
digits_n1500,20,1,johnson,J,6,1,1.025250222,1.02510168,0.9998551163444663,0,1500,20795
digits_n1500,20,1,dijkstra,D,6,1,0.78995707,0.789837692,0.9998488803954877,0,1500,20795
digits_n1500,20,1,floyd_warshall,FW,6,1,3.978142176,3.977342371,0.9997989501217868,0,1500,20795
