dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n300,10,0,floyd_warshall,FW,1,1,0.031847652,0.031850023,1.0000744481885195,0,300,2077
digits_n300,10,0,dijkstra,D,1,1,0.021193024,0.021196053,1.0001429243887043,0,300,2077
digits_n300,10,0,johnson,J,1,1,0.026575822,0.026578984,1.0001189803273065,0,300,2077
digits_n300,10,0,dijkstra,D,2,1,0.021122549,0.02112591,1.0001591190532924,0,300,2077
digits_n300,10,0,floyd_warshall,FW,2,1,0.032947129,0.032950337,1.0000973681196927,0,300,2077
digits_n300,10,0,johnson,J,2,1,0.026946124,0.026949494,1.0001250643691835,0,300,2077
digits_n300,10,0,johnson,J,3,1,0.025917086,0.02592063,1.0001367437681845,0,300,2077
digits_n300,10,0,floyd_warshall,FW,3,1,0.032799107,0.032801823,1.0000828071325234,0,300,2077
digits_n300,10,0,dijkstra,D,3,1,0.020966751,0.020971971,1.0002489656122686,0,300,2077
digits_n300,10,0,floyd_warshall,FW,4,1,0.032692995,0.032696488,1.0001068424596768,0,300,2077
digits_n300,10,0,dijkstra,D,4,1,0.020489996,0.020482485,0.9996334308703624,0,300,2077
digits_n300,10,0,johnson,J,4,1,0.025483914,0.025498181,1.0005598433584417,0,300,2077
digits_n300,10,0,floyd_warshall,FW,5,1,0.032982387,0.032984142,1.0000532102179263,0,300,2077
digits_n300,10,0,johnson,J,5,1,0.024411042,0.024414498,1.0001415752756477,0,300,2077
digits_n300,10,0,dijkstra,D,5,1,0.02090612,0.02090999,1.0001851132587012,0,300,2077
digits_n300,10,0,johnson,J,6,1,0.025532363,0.025536441,1.0001597188634677,0,300,2077
digits_n300,10,0,floyd_warshall,FW,6,1,0.033215655,0.033218792,1.0000944434183219,0,300,2077
digits_n300,10,0,dijkstra,D,6,1,0.020158174,0.020161543,1.000167128232944,0,300,2077
