dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n150,10,3,johnson,J,1,8,0.006429089625,0.006429382375,1.0000455352183708,0,150,1007
digits_n150,10,3,floyd_warshall,FW,1,9,0.004742213222222222,0.0047424454444444444,1.0000489691651009,0,150,1007
digits_n150,10,3,dijkstra,D,1,10,0.0051863194,0.0051856653,0.9998738797305851,0,150,1007
digits_n150,10,3,johnson,J,2,8,0.0061641425,0.00616415475,1.0000019872999368,0,150,1007
digits_n150,10,3,floyd_warshall,FW,2,9,0.004881106111111111,0.004881241777777778,1.0000277942465454,0,150,1007
digits_n150,10,3,dijkstra,D,2,10,0.0051033543,0.0051027338,0.9998784133016202,0,150,1007
digits_n150,10,3,johnson,J,3,8,0.00623397675,0.006233950375,0.9999957691532937,0,150,1007
digits_n150,10,3,floyd_warshall,FW,3,9,0.0048884452222222215,0.004888476666666666,1.0000064324019224,0,150,1007
digits_n150,10,3,dijkstra,D,3,10,0.004959106,0.0049577683,0.9997302537997778,0,150,1007
digits_n150,10,3,floyd_warshall,FW,4,9,0.0048494896666666665,0.004849613222222222,1.000025478053166,0,150,1007
digits_n150,10,3,johnson,J,4,8,0.006367940875,0.006367986625,1.0000071844260017,0,150,1007
digits_n150,10,3,dijkstra,D,4,10,0.0049866751,0.0049833791,0.9993390385509575,0,150,1007
digits_n150,10,3,johnson,J,5,8,0.006524332875,0.006524710875,1.0000579369580371,0,150,1007
digits_n150,10,3,floyd_warshall,FW,5,9,0.004907062555555556,0.004906121,0.9998081223654894,0,150,1007
digits_n150,10,3,dijkstra,D,5,10,0.0050090338,0.0050091119,1.0000155918293065,0,150,1007
digits_n150,10,3,johnson,J,6,8,0.006389430125,0.00639081125,1.0002161577751036,0,150,1007
digits_n150,10,3,floyd_warshall,FW,6,9,0.0048937615555555555,0.004893867888888889,1.000021728343755,0,150,1007
digits_n150,10,3,dijkstra,D,6,10,0.0050916866,0.0050919899,1.0000595676882391,0,150,1007
