dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
wine,5,dijkstra,D,1,178,634,37.4765625,37.27734375,40.40234375,2.92578125,40.50390625,0.241729736328125,2.684051513671875,0
wine,5,dijkstra,D,2,178,634,37.4765625,37.28515625,40.41015625,2.93359375,40.50390625,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,3,178,634,37.4765625,37.28515625,40.41015625,2.93359375,40.50390625,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,4,178,634,37.4765625,37.28515625,40.41015625,2.93359375,40.50390625,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,5,178,634,37.48046875,37.28515625,40.41015625,2.9296875,40.5078125,0.241729736328125,2.687957763671875,0
wine,5,dijkstra,D,6,178,634,37.48046875,37.2890625,40.4140625,2.93359375,40.5078125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,7,178,634,37.48046875,37.2890625,40.4140625,2.93359375,40.5078125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,8,178,634,37.48046875,37.2890625,40.4140625,2.93359375,40.5078125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,9,178,634,37.48046875,37.2890625,40.4140625,2.93359375,40.5078125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,10,178,634,37.48046875,37.2890625,40.4140625,2.93359375,40.5078125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,11,178,634,37.48046875,37.2890625,40.4140625,2.93359375,40.51171875,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,12,178,634,37.484375,37.2890625,40.4140625,2.9296875,40.51171875,0.241729736328125,2.687957763671875,0
wine,5,dijkstra,D,13,178,634,37.484375,37.2890625,40.4140625,2.9296875,40.515625,0.241729736328125,2.687957763671875,0
wine,5,dijkstra,D,14,178,634,37.48828125,37.2890625,40.4140625,2.92578125,40.51953125,0.241729736328125,2.684051513671875,0
wine,5,dijkstra,D,15,178,634,37.4921875,37.296875,40.421875,2.9296875,40.5234375,0.241729736328125,2.687957763671875,0
wine,5,dijkstra,D,16,178,634,37.4921875,37.30078125,40.42578125,2.93359375,40.5234375,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,17,178,634,37.4921875,37.30078125,40.42578125,2.93359375,40.5234375,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,18,178,634,37.4921875,37.30078125,40.42578125,2.93359375,40.5234375,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,19,178,634,37.4921875,37.30078125,40.42578125,2.93359375,40.5234375,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,20,178,634,37.4921875,37.30078125,40.42578125,2.93359375,40.5234375,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,21,178,634,37.4921875,37.30078125,40.42578125,2.93359375,40.5234375,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,22,178,634,37.4921875,37.30078125,40.42578125,2.93359375,40.52734375,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,23,178,634,37.49609375,37.30078125,40.42578125,2.9296875,40.52734375,0.241729736328125,2.687957763671875,0
wine,5,dijkstra,D,24,178,634,37.49609375,37.3046875,40.4296875,2.93359375,40.52734375,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,25,178,634,37.5,37.3046875,40.4296875,2.9296875,40.52734375,0.241729736328125,2.687957763671875,0
wine,5,dijkstra,D,26,178,634,37.5,37.30859375,40.43359375,2.93359375,40.53125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,27,178,634,37.5,37.30859375,40.43359375,2.93359375,40.53125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,28,178,634,37.5,37.30859375,40.43359375,2.93359375,40.53125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,29,178,634,37.5,37.30859375,40.43359375,2.93359375,40.53125,0.241729736328125,2.691864013671875,0
wine,5,dijkstra,D,30,178,634,37.50390625,37.30859375,40.43359375,2.9296875,40.53515625,0.241729736328125,2.687957763671875,0
