dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
wine,10,johnson,J,1,178,1231,37.57421875,37.41796875,40.29296875,2.71875,40.47265625,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,2,178,1231,37.57421875,37.421875,40.296875,2.72265625,40.47265625,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,3,178,1231,37.57421875,37.421875,40.296875,2.72265625,40.47265625,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,4,178,1231,37.57421875,37.421875,40.296875,2.72265625,40.47265625,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,5,178,1231,37.578125,37.421875,40.296875,2.71875,40.4765625,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,6,178,1231,37.578125,37.42578125,40.30078125,2.72265625,40.4765625,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,7,178,1231,37.578125,37.42578125,40.30078125,2.72265625,40.4765625,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,8,178,1231,37.578125,37.42578125,40.30078125,2.72265625,40.48046875,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,9,178,1231,37.578125,37.42578125,40.30078125,2.72265625,40.48046875,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,10,178,1231,37.58203125,37.42578125,40.30078125,2.71875,40.484375,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,11,178,1231,37.5859375,37.4296875,40.3046875,2.71875,40.484375,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,12,178,1231,37.5859375,37.4296875,40.3046875,2.71875,40.484375,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,13,178,1231,37.5859375,37.4296875,40.3046875,2.71875,40.484375,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,14,178,1231,37.5859375,37.43359375,40.30859375,2.72265625,40.48828125,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,15,178,1231,37.58984375,37.43359375,40.30859375,2.71875,40.4921875,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,16,178,1231,37.58984375,37.4375,40.3125,2.72265625,40.4921875,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,17,178,1231,37.58984375,37.4375,40.3125,2.72265625,40.49609375,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,18,178,1231,37.58984375,37.4375,40.3125,2.72265625,40.49609375,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,19,178,1231,37.59375,37.4375,40.3125,2.71875,40.49609375,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,20,178,1231,37.59375,37.44140625,40.31640625,2.72265625,40.49609375,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,21,178,1231,37.59375,37.44140625,40.31640625,2.72265625,40.49609375,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,22,178,1231,37.59375,37.44140625,40.31640625,2.72265625,40.49609375,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,23,178,1231,37.59375,37.44140625,40.31640625,2.72265625,40.49609375,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,24,178,1231,37.59375,37.44140625,40.31640625,2.72265625,40.49609375,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,25,178,1231,37.59765625,37.44140625,40.31640625,2.71875,40.49609375,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,26,178,1231,37.59765625,37.4453125,40.3203125,2.72265625,40.50390625,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,27,178,1231,37.59765625,37.4453125,40.3203125,2.72265625,40.50390625,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,28,178,1231,37.6015625,37.4453125,40.3203125,2.71875,40.50390625,0.241729736328125,2.477020263671875,0
wine,10,johnson,J,29,178,1231,37.6015625,37.44921875,40.32421875,2.72265625,40.50390625,0.241729736328125,2.480926513671875,0
wine,10,johnson,J,30,178,1231,37.60546875,37.44921875,40.32421875,2.71875,40.5078125,0.241729736328125,2.477020263671875,0
