dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
diabetes,5,johnson,J,1,442,1586,37.48828125,37.43359375,41.80859375,4.3203125,41.94140625,1.490509033203125,2.829803466796875,0
diabetes,5,johnson,J,2,442,1586,37.48828125,37.4375,41.8125,4.32421875,41.94140625,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,3,442,1586,37.48828125,37.4375,41.8125,4.32421875,41.94140625,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,4,442,1586,37.48828125,37.4375,41.8125,4.32421875,41.94140625,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,5,442,1586,37.4921875,37.4375,41.8125,4.3203125,41.9453125,1.490509033203125,2.829803466796875,0
diabetes,5,johnson,J,6,442,1586,37.4921875,37.44140625,41.81640625,4.32421875,41.9453125,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,7,442,1586,37.4921875,37.44140625,41.81640625,4.32421875,41.9453125,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,8,442,1586,37.4921875,37.44140625,41.81640625,4.32421875,41.9453125,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,9,442,1586,37.4921875,37.44140625,41.81640625,4.32421875,41.9453125,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,10,442,1586,37.4921875,37.44140625,41.81640625,4.32421875,41.9453125,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,11,442,1586,37.4921875,37.44140625,41.81640625,4.32421875,41.9453125,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,12,442,1586,37.4921875,37.44140625,41.81640625,4.32421875,41.94921875,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,13,442,1586,37.49609375,37.44140625,41.81640625,4.3203125,41.953125,1.490509033203125,2.829803466796875,0
diabetes,5,johnson,J,14,442,1586,37.49609375,37.44140625,41.81640625,4.3203125,41.95703125,1.490509033203125,2.829803466796875,0
diabetes,5,johnson,J,15,442,1586,37.50390625,37.4453125,41.8203125,4.31640625,41.9609375,1.490509033203125,2.825897216796875,0
diabetes,5,johnson,J,16,442,1586,37.50390625,37.453125,41.828125,4.32421875,41.9609375,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,17,442,1586,37.50390625,37.453125,41.828125,4.32421875,41.9609375,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,18,442,1586,37.50390625,37.453125,41.828125,4.32421875,41.9609375,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,19,442,1586,37.50390625,37.453125,41.828125,4.32421875,41.9609375,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,20,442,1586,37.50390625,37.453125,41.828125,4.32421875,41.9609375,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,21,442,1586,37.50390625,37.453125,41.828125,4.32421875,41.9609375,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,22,442,1586,37.50390625,37.453125,41.828125,4.32421875,41.96484375,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,23,442,1586,37.50390625,37.453125,41.828125,4.32421875,41.96484375,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,24,442,1586,37.5078125,37.453125,41.828125,4.3203125,41.96484375,1.490509033203125,2.829803466796875,0
diabetes,5,johnson,J,25,442,1586,37.51171875,37.45703125,41.83203125,4.3203125,41.96484375,1.490509033203125,2.829803466796875,0
diabetes,5,johnson,J,26,442,1586,37.51171875,37.4609375,41.8359375,4.32421875,41.96875,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,27,442,1586,37.51171875,37.4609375,41.8359375,4.32421875,41.96875,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,28,442,1586,37.51171875,37.4609375,41.8359375,4.32421875,41.96875,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,29,442,1586,37.51171875,37.4609375,41.8359375,4.32421875,41.97265625,1.490509033203125,2.833709716796875,0
diabetes,5,johnson,J,30,442,1586,37.515625,37.4609375,41.8359375,4.3203125,41.97265625,1.490509033203125,2.829803466796875,0
