dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1250,10,2,dijkstra,D,1,1,0.37414374,0.374049595,0.9997483721096069,0,1250,8736
digits_n1250,10,2,floyd_warshall,FW,1,1,2.07040057,2.070035071,0.9998234645965153,0,1250,8736
digits_n1250,10,2,johnson,J,1,1,0.427042319,0.426989079,0.9998753285151583,0,1250,8736
digits_n1250,10,2,johnson,J,2,1,0.432009685,0.431949239,0.9998600818405263,0,1250,8736
digits_n1250,10,2,floyd_warshall,FW,2,1,2.092349221,2.092062345,0.9998628928683985,0,1250,8736
digits_n1250,10,2,dijkstra,D,2,1,0.361476758,0.361426892,0.9998620492219862,0,1250,8736
digits_n1250,10,2,dijkstra,D,3,1,0.366468504,0.366418304,0.9998630168774341,0,1250,8736
digits_n1250,10,2,floyd_warshall,FW,3,1,2.025601696,2.025274488,0.9998384638003385,0,1250,8736
digits_n1250,10,2,johnson,J,3,1,0.418507185,0.418454412,0.9998739018064887,0,1250,8736
digits_n1250,10,2,floyd_warshall,FW,4,1,2.039261796,2.038967181,0.9998555286032534,0,1250,8736
digits_n1250,10,2,dijkstra,D,4,1,0.350794472,0.350758792,0.9998982880209126,0,1250,8736
digits_n1250,10,2,johnson,J,4,1,0.414976764,0.414905365,0.9998279445834226,0,1250,8736
digits_n1250,10,2,johnson,J,5,1,0.410118515,0.410077747,0.9999005945878839,0,1250,8736
digits_n1250,10,2,dijkstra,D,5,1,0.366178475,0.366104599,0.9997982513854753,0,1250,8736
digits_n1250,10,2,floyd_warshall,FW,5,1,2.041404792,2.041121633,0.9998612920861607,0,1250,8736
digits_n1250,10,2,dijkstra,D,6,1,0.362703669,0.362643037,0.9998328332322439,0,1250,8736
digits_n1250,10,2,floyd_warshall,FW,6,1,2.076129928,2.075796841,0.9998395635092449,0,1250,8736
digits_n1250,10,2,johnson,J,6,1,0.451450061,0.451396114,0.9998805028403795,0,1250,8736
