dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n750,20,2,dijkstra,D,1,1,0.189083214,0.18899886,0.999553878960403,0,750,10307
digits_n750,20,2,floyd_warshall,FW,1,1,0.566878652,0.566790763,0.9998449597639814,0,750,10307
digits_n750,20,2,johnson,J,1,1,0.238186704,0.23817099,0.9999340265441516,0,750,10307
digits_n750,20,2,johnson,J,2,1,0.247075223,0.247042451,0.9998673602330412,0,750,10307
digits_n750,20,2,floyd_warshall,FW,2,1,0.561460341,0.560716632,0.9986754024359488,0,750,10307
digits_n750,20,2,dijkstra,D,2,1,0.184498055,0.18448892,0.9999504872829148,0,750,10307
digits_n750,20,2,floyd_warshall,FW,3,1,0.562192489,0.562087509,0.9998132668044237,0,750,10307
digits_n750,20,2,dijkstra,D,3,1,0.181652899,0.181644811,0.9999554755247808,0,750,10307
digits_n750,20,2,johnson,J,3,1,0.245565483,0.245549562,0.9999351659695593,0,750,10307
digits_n750,20,2,floyd_warshall,FW,4,1,0.567987835,0.56789853,0.9998427695198788,0,750,10307
digits_n750,20,2,johnson,J,4,1,0.249776677,0.249768734,0.9999681995929507,0,750,10307
digits_n750,20,2,dijkstra,D,4,1,0.181552518,0.181529407,0.9998727035005927,0,750,10307
digits_n750,20,2,floyd_warshall,FW,5,1,0.559327804,0.559201521,0.9997742236321939,0,750,10307
digits_n750,20,2,johnson,J,5,1,0.242293896,0.242270951,0.9999053009573134,0,750,10307
digits_n750,20,2,dijkstra,D,5,1,0.196273428,0.19626118,0.9999375972584532,0,750,10307
digits_n750,20,2,floyd_warshall,FW,6,1,0.578671384,0.578582507,0.9998464119663468,0,750,10307
digits_n750,20,2,dijkstra,D,6,1,0.181757292,0.181746533,0.9999408056761762,0,750,10307
digits_n750,20,2,johnson,J,6,1,0.244656955,0.244641021,0.9999348720742477,0,750,10307
