dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1797,20,0,floyd_warshall,FW,1,1,7.206544913,7.205375307,0.999837702253421,0,1797,24927
digits_n1797,20,0,dijkstra,D,1,1,1.10566479,1.10548416,0.9998366322219594,0,1797,24927
digits_n1797,20,0,johnson,J,1,1,1.382580984,1.382387872,0.9998603249992334,0,1797,24927
digits_n1797,20,0,johnson,J,2,1,1.400004184,1.399820394,0.9998687218209057,0,1797,24927
digits_n1797,20,0,floyd_warshall,FW,2,1,6.894353042,6.893161561,0.9998271801584948,0,1797,24927
digits_n1797,20,0,dijkstra,D,2,1,1.107034132,1.106856118,0.9998391973699328,0,1797,24927
digits_n1797,20,0,floyd_warshall,FW,3,1,6.923543109,6.922325337,0.9998241114439778,0,1797,24927
digits_n1797,20,0,johnson,J,3,1,1.489080397,1.488849783,0.999845129920141,0,1797,24927
digits_n1797,20,0,dijkstra,D,3,1,1.158018974,1.157843737,0.999848675191051,0,1797,24927
digits_n1797,20,0,floyd_warshall,FW,4,1,7.064956598,7.063767794,0.9998317322996243,0,1797,24927
digits_n1797,20,0,johnson,J,4,1,1.571780716,1.571540977,0.9998474729982627,0,1797,24927
digits_n1797,20,0,dijkstra,D,4,1,1.159368021,1.159204229,0.9998587230309677,0,1797,24927
digits_n1797,20,0,dijkstra,D,5,1,1.157554421,1.157363557,0.9998351144477208,0,1797,24927
digits_n1797,20,0,floyd_warshall,FW,5,1,7.104210683,7.102857817,0.9998095684291519,0,1797,24927
digits_n1797,20,0,johnson,J,5,1,1.477893111,1.477637712,0.9998271870962121,0,1797,24927
digits_n1797,20,0,johnson,J,6,1,1.415938467,1.415766376,0.9998784615263936,0,1797,24927
digits_n1797,20,0,floyd_warshall,FW,6,1,6.830565446,6.829323387,0.999818161613439,0,1797,24927
digits_n1797,20,0,dijkstra,D,6,1,1.153450478,1.153287404,0.9998586207183489,0,1797,24927
digits_n1797,20,0,floyd_warshall,FW,7,1,7.251570206,7.250275274,0.9998214273649411,0,1797,24927
digits_n1797,20,0,johnson,J,7,1,1.474278798,1.474062148,0.9998530467912217,0,1797,24927
digits_n1797,20,0,dijkstra,D,7,1,1.14133272,1.141179027,0.9998653390047382,0,1797,24927
digits_n1797,20,0,johnson,J,8,1,1.508901612,1.508691487,0.9998607430740819,0,1797,24927
digits_n1797,20,0,dijkstra,D,8,1,1.163285178,1.163092331,0.9998342220775722,0,1797,24927
digits_n1797,20,0,floyd_warshall,FW,8,1,7.589906392,7.588601829,0.9998281186970402,0,1797,24927
digits_n1797,20,0,johnson,J,9,1,1.484825045,1.484566312,0.9998257484941602,0,1797,24927
digits_n1797,20,0,dijkstra,D,9,1,1.193695456,1.193497925,0.9998345214443038,0,1797,24927
digits_n1797,20,0,floyd_warshall,FW,9,1,6.991636862,6.990466489,0.9998326038632869,0,1797,24927
