dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n150,5,3,johnson,J,1,12,0.004233700916666667,0.004233887666666667,1.000044110343096,0,150,519
digits_n150,5,3,dijkstra,D,1,14,0.003942902071428571,0.003942973142857143,1.0000180251569235,0,150,519
digits_n150,5,3,floyd_warshall,FW,1,15,0.0034652692666666666,0.0034652604,0.9999974412762807,0,150,519
digits_n150,5,3,johnson,J,2,12,0.004204352416666667,0.00420438725,1.0000082850650662,0,150,519
digits_n150,5,3,dijkstra,D,2,14,0.0037300207142857145,0.003729333,0.9998156272207603,0,150,519
digits_n150,5,3,floyd_warshall,FW,2,15,0.003558918733333333,0.0035589239333333332,1.0000014611179378,0,150,519
digits_n150,5,3,dijkstra,D,3,14,0.004160829785714286,0.004160883571428571,1.0000129266797864,0,150,519
digits_n150,5,3,floyd_warshall,FW,3,15,0.0037587671999999997,0.0037582198,0.9998543671446319,0,150,519
digits_n150,5,3,johnson,J,3,12,0.00452301075,0.0045222485,0.9998314728745671,0,150,519
digits_n150,5,3,floyd_warshall,FW,4,15,0.0038269888666666667,0.0038255339333333332,0.9996198229511442,0,150,519
digits_n150,5,3,dijkstra,D,4,14,0.003952271285714286,0.003952335785714286,1.0000163197299317,0,150,519
digits_n150,5,3,johnson,J,4,12,0.004895985583333333,0.004895978166666666,0.9999984851534914,0,150,519
digits_n150,5,3,dijkstra,D,5,14,0.0036726992142857144,0.003672735642857143,1.0000099187462144,0,150,519
digits_n150,5,3,johnson,J,5,12,0.004045214916666667,0.004045267416666666,1.0000129782968472,0,150,519
digits_n150,5,3,floyd_warshall,FW,5,15,0.0035340300666666666,0.0035340654666666665,1.0000100168927066,0,150,519
digits_n150,5,3,johnson,J,6,12,0.004347584833333334,0.00434758275,0.9999995208067436,0,150,519
digits_n150,5,3,dijkstra,D,6,14,0.0036085930714285716,0.0036085655714285713,0.9999923793014464,0,150,519
digits_n150,5,3,floyd_warshall,FW,6,15,0.003629028733333333,0.0036289738,0.9999848628001127,0,150,519
