dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n300,10,2,dijkstra,D,1,1,0.020137367,0.02014261,1.0002603617444128,0,300,2060
digits_n300,10,2,johnson,J,1,1,0.022529837,0.022534194,1.0001933879947733,0,300,2060
digits_n300,10,2,floyd_warshall,FW,1,1,0.030714507,0.030721966,1.0002428494131455,0,300,2060
digits_n300,10,2,dijkstra,D,2,1,0.019414556,0.019417755,1.0001647732762984,0,300,2060
digits_n300,10,2,johnson,J,2,1,0.022905757,0.022908911,1.0001376946415699,0,300,2060
digits_n300,10,2,floyd_warshall,FW,2,1,0.03006447,0.030066783,1.0000769346673997,0,300,2060
digits_n300,10,2,dijkstra,D,3,1,0.020035504,0.020039174,1.0001831748280452,0,300,2060
digits_n300,10,2,floyd_warshall,FW,3,1,0.029187987,0.029189969,1.0000679046485803,0,300,2060
digits_n300,10,2,johnson,J,3,1,0.023031781,0.023034414,1.000114320295074,0,300,2060
digits_n300,10,2,dijkstra,D,4,1,0.020131108,0.020133841,1.0001357600386425,0,300,2060
digits_n300,10,2,johnson,J,4,1,0.02346454,0.023468244,1.0001578552147197,0,300,2060
digits_n300,10,2,floyd_warshall,FW,4,1,0.030369723,0.030372141,1.0000796187703127,0,300,2060
digits_n300,10,2,johnson,J,5,1,0.025647573,0.0256505,1.000114123858815,0,300,2060
digits_n300,10,2,dijkstra,D,5,1,0.018958358,0.018961091,1.0001441580541943,0,300,2060
digits_n300,10,2,floyd_warshall,FW,5,1,0.028498881,0.028501793,1.0001021794504845,0,300,2060
digits_n300,10,2,dijkstra,D,6,1,0.020333479,0.020336389,1.000143113728841,0,300,2060
digits_n300,10,2,floyd_warshall,FW,6,1,0.02943312,0.029435767,1.0000899327016641,0,300,2060
digits_n300,10,2,johnson,J,6,1,0.025363824,0.025367215,1.000133694351451,0,300,2060
