dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n150,10,2,johnson,J,1,8,0.00638186325,0.006381944125,1.0000126726313041,0,150,989
digits_n150,10,2,floyd_warshall,FW,1,11,0.004770387454545454,0.004770440727272727,1.000011167379543,0,150,989
digits_n150,10,2,dijkstra,D,1,10,0.005108395,0.0051074805,0.9998209809539004,0,150,989
digits_n150,10,2,dijkstra,D,2,10,0.0051437871,0.0051400516,0.9992737840957686,0,150,989
digits_n150,10,2,johnson,J,2,8,0.006393411375,0.0063916535,0.9997250489766898,0,150,989
digits_n150,10,2,floyd_warshall,FW,2,11,0.004911649000000001,0.004911784454545455,1.0000275782217856,0,150,989
digits_n150,10,2,floyd_warshall,FW,3,11,0.004820401454545454,0.004820532818181818,1.0000272515966984,0,150,989
digits_n150,10,2,johnson,J,3,8,0.00607311025,0.006073403375,1.0000482660429224,0,150,989
digits_n150,10,2,dijkstra,D,3,10,0.0050589494,0.005059105600000001,1.0000308759759489,0,150,989
digits_n150,10,2,johnson,J,4,8,0.0063587135,0.006358903625,1.0000298999160757,0,150,989
digits_n150,10,2,dijkstra,D,4,10,0.004911145699999999,0.004911298,1.0000310110938067,0,150,989
digits_n150,10,2,floyd_warshall,FW,4,11,0.004992291181818182,0.004992499181818182,1.0000416642364045,0,150,989
digits_n150,10,2,floyd_warshall,FW,5,11,0.004599931818181818,0.004600077636363636,1.000031700074606,0,150,989
digits_n150,10,2,johnson,J,5,8,0.006281393875,0.006281661875,1.000042665689389,0,150,989
digits_n150,10,2,dijkstra,D,5,10,0.0047624081,0.004761448,0.9997984003092889,0,150,989
digits_n150,10,2,johnson,J,6,8,0.0062276505,0.00622793525,1.0000457235035909,0,150,989
digits_n150,10,2,dijkstra,D,6,10,0.0049711917000000005,0.0049714220000000005,1.0000463269199618,0,150,989
digits_n150,10,2,floyd_warshall,FW,6,11,0.0047543156363636365,0.004754484636363636,1.0000355466512798,0,150,989
