dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
digits,20,johnson,J,1,1797,24927,38.05859375,37.91796875,66.59765625,28.5390625,66.734375,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,2,1797,24927,38.05859375,37.921875,66.59765625,28.5390625,66.734375,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,3,1797,24927,38.05859375,37.921875,66.59765625,28.5390625,66.734375,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,4,1797,24927,38.05859375,37.921875,66.59765625,28.5390625,66.734375,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,5,1797,24927,38.0625,37.921875,66.6015625,28.5390625,66.73828125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,6,1797,24927,38.0625,37.92578125,66.6015625,28.5390625,66.73828125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,7,1797,24927,38.0625,37.92578125,66.6015625,28.5390625,66.73828125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,8,1797,24927,38.0625,37.92578125,66.6015625,28.5390625,66.73828125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,9,1797,24927,38.0625,37.92578125,66.6015625,28.5390625,66.7421875,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,10,1797,24927,38.0625,37.92578125,66.6015625,28.5390625,66.7421875,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,11,1797,24927,38.06640625,37.92578125,66.60546875,28.5390625,66.74609375,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,12,1797,24927,38.06640625,37.9296875,66.60546875,28.5390625,66.74609375,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,13,1797,24927,38.0703125,37.9296875,66.609375,28.5390625,66.74609375,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,14,1797,24927,38.0703125,37.9296875,66.609375,28.5390625,66.75,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,15,1797,24927,38.07421875,37.93359375,66.61328125,28.5390625,66.75390625,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,16,1797,24927,38.07421875,37.9375,66.61328125,28.5390625,66.75390625,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,17,1797,24927,38.07421875,37.9375,66.61328125,28.5390625,66.75390625,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,18,1797,24927,38.07421875,37.9375,66.61328125,28.5390625,66.75390625,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,19,1797,24927,38.07421875,37.9375,66.61328125,28.5390625,66.7578125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,20,1797,24927,38.078125,37.9375,66.6171875,28.5390625,66.7578125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,21,1797,24927,38.078125,37.94140625,66.6171875,28.5390625,66.7578125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,22,1797,24927,38.078125,37.94140625,66.6171875,28.5390625,66.7578125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,23,1797,24927,38.078125,37.94140625,66.6171875,28.5390625,66.7578125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,24,1797,24927,38.078125,37.94140625,66.6171875,28.5390625,66.7578125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,25,1797,24927,38.08203125,37.94140625,66.62109375,28.5390625,66.7578125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,26,1797,24927,38.08203125,37.9453125,66.62109375,28.5390625,66.76171875,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,27,1797,24927,38.08203125,37.9453125,66.62109375,28.5390625,66.76171875,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,28,1797,24927,38.08203125,37.9453125,66.62109375,28.5390625,66.765625,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,29,1797,24927,38.08203125,37.9453125,66.62109375,28.5390625,66.76953125,24.63690948486328,3.9021530151367188,0
digits,20,johnson,J,30,1797,24927,38.08984375,37.94921875,66.62890625,28.5390625,66.76953125,24.63690948486328,3.9021530151367188,0
