dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n100,20,3,floyd_warshall,FW,1,29,0.001781207068965517,0.0017813213103448277,1.0000641370569998,0,100,1340
digits_n100,20,3,johnson,J,1,11,0.004557073909090909,0.004557256909090909,1.0000401573473792,0,100,1340
digits_n100,20,3,dijkstra,D,1,14,0.003349267,0.003349246142857143,0.99999377262462,0,100,1340
digits_n100,20,3,johnson,J,2,11,0.004465927727272727,0.004465055454545454,0.9998046827489065,0,100,1340
digits_n100,20,3,floyd_warshall,FW,2,29,0.0018858748275862069,0.0018859172413793104,1.0000224902482833,0,100,1340
digits_n100,20,3,dijkstra,D,2,14,0.0034307182857142857,0.003425835,0.9985765996192051,0,100,1340
digits_n100,20,3,dijkstra,D,3,14,0.0035138024285714287,0.0035137881428571427,0.9999959344002469,0,100,1340
digits_n100,20,3,floyd_warshall,FW,3,29,0.0017538100344827586,0.0017538090344827587,0.9999994298128189,0,100,1340
digits_n100,20,3,johnson,J,3,11,0.004620226090909091,0.004620373090909091,1.0000318166247943,0,100,1340
digits_n100,20,3,floyd_warshall,FW,4,29,0.0020306577586206897,0.0020306523103448275,0.9999973169896114,0,100,1340
digits_n100,20,3,dijkstra,D,4,14,0.0035987915000000002,0.0035988417142857145,1.0000139530966754,0,100,1340
digits_n100,20,3,johnson,J,4,11,0.004509410363636363,0.004509432181818182,1.000004838366895,0,100,1340
digits_n100,20,3,dijkstra,D,5,14,0.003360995,0.003361012,1.0000050580259716,0,100,1340
digits_n100,20,3,johnson,J,5,11,0.004511750363636363,0.004512689,1.0002080426193793,0,100,1340
digits_n100,20,3,floyd_warshall,FW,5,29,0.0017879447586206896,0.0017879340689655172,0.9999940212609362,0,100,1340
digits_n100,20,3,dijkstra,D,6,14,0.0033472018571428573,0.0033472701428571426,1.000020400835444,0,100,1340
digits_n100,20,3,johnson,J,6,11,0.004331559545454545,0.004330690090909091,0.9997992744792424,0,100,1340
digits_n100,20,3,floyd_warshall,FW,6,29,0.0018428966896551725,0.0018429300344827587,1.0000180937042067,0,100,1340
