dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n750,10,0,floyd_warshall,FW,1,1,0.465525518,0.465461848,0.9998632298390998,0,750,5246
digits_n750,10,0,johnson,J,1,1,0.149095518,0.149091333,0.9999719307457652,0,750,5246
digits_n750,10,0,dijkstra,D,1,1,0.128260981,0.128246449,0.9998866997594539,0,750,5246
digits_n750,10,0,floyd_warshall,FW,2,1,0.472992352,0.472946082,0.9999021760081228,0,750,5246
digits_n750,10,0,johnson,J,2,1,0.161028398,0.161013417,0.9999069667202427,0,750,5246
digits_n750,10,0,dijkstra,D,2,1,0.126482129,0.126418666,0.9994982453212818,0,750,5246
digits_n750,10,0,floyd_warshall,FW,3,1,0.477731105,0.477691314,0.9999167083751015,0,750,5246
digits_n750,10,0,johnson,J,3,1,0.161486217,0.161477412,0.9999454752228173,0,750,5246
digits_n750,10,0,dijkstra,D,3,1,0.130663101,0.130657485,0.9999570192352927,0,750,5246
digits_n750,10,0,dijkstra,D,4,1,0.128108572,0.128102689,0.9999540780143892,0,750,5246
digits_n750,10,0,johnson,J,4,1,0.160131914,0.160091591,0.9997481888588431,0,750,5246
digits_n750,10,0,floyd_warshall,FW,4,1,0.496523516,0.496481832,0.999916048286422,0,750,5246
digits_n750,10,0,floyd_warshall,FW,5,1,0.477494658,0.477407591,0.9998176586930528,0,750,5246
digits_n750,10,0,johnson,J,5,1,0.16829505,0.168278183,0.9998997772067568,0,750,5246
digits_n750,10,0,dijkstra,D,5,1,0.130187979,0.130183608,0.9999664254715868,0,750,5246
digits_n750,10,0,dijkstra,D,6,1,0.130871033,0.130867681,0.9999743869982292,0,750,5246
digits_n750,10,0,johnson,J,6,1,0.164078991,0.164070441,0.9999478909521086,0,750,5246
digits_n750,10,0,floyd_warshall,FW,6,1,0.500267789,0.500188419,0.9998413449721425,0,750,5246
