dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n200,5,3,dijkstra,D,1,6,0.009536632,0.00953705,1.0000438309877113,0,200,700
digits_n200,5,3,johnson,J,1,1,0.010629171,0.010633853,1.00044048590431,0,200,700
digits_n200,5,3,floyd_warshall,FW,1,1,0.007878175,0.007898319,1.0025569373617622,0,200,700
digits_n200,5,3,johnson,J,2,1,0.007830082,0.007834732,1.0005938635125404,0,200,700
digits_n200,5,3,floyd_warshall,FW,2,1,0.007688883,0.007692358,1.0004519512131997,0,200,700
digits_n200,5,3,dijkstra,D,2,6,0.006487124666666667,0.0064873825,1.0000397453951606,0,200,700
digits_n200,5,3,dijkstra,D,3,6,0.006439235666666667,0.006439432833333334,1.0000306195761226,0,200,700
digits_n200,5,3,floyd_warshall,FW,3,1,0.007182486,0.007185874,1.0004717029730374,0,200,700
digits_n200,5,3,johnson,J,3,1,0.00825635,0.008260026,1.0004452330630362,0,200,700
digits_n200,5,3,johnson,J,4,1,0.007927303,0.007930818,1.0004434042700272,0,200,700
digits_n200,5,3,dijkstra,D,4,6,0.0065337638333333335,0.0065339264999999995,1.000024896318694,0,200,700
digits_n200,5,3,floyd_warshall,FW,4,1,0.006655062,0.006658383,1.0004990186417497,0,200,700
digits_n200,5,3,johnson,J,5,1,0.008285279,0.008288936,1.0004413852569118,0,200,700
digits_n200,5,3,floyd_warshall,FW,5,1,0.007656534,0.007660016,1.0004547749673678,0,200,700
digits_n200,5,3,dijkstra,D,5,6,0.006897018,0.006897224333333334,1.0000299163106916,0,200,700
digits_n200,5,3,dijkstra,D,6,6,0.007117462666666667,0.007115318666666666,0.999698769055714,0,200,700
digits_n200,5,3,johnson,J,6,1,0.008804999,0.008810428,1.0006165815578172,0,200,700
digits_n200,5,3,floyd_warshall,FW,6,1,0.007830989,0.007836771,1.0007383486300387,0,200,700
