dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1250,10,0,dijkstra,D,1,1,0.368103871,0.36805184,0.9998586513098635,0,1250,8761
digits_n1250,10,0,floyd_warshall,FW,1,1,2.046561637,2.046246985,0.9998462533479024,0,1250,8761
digits_n1250,10,0,johnson,J,1,1,0.419362387,0.419278679,0.9998003922082788,0,1250,8761
digits_n1250,10,0,dijkstra,D,2,1,0.361058315,0.361021707,0.9998986091761937,0,1250,8761
digits_n1250,10,0,johnson,J,2,1,0.421293783,0.421246949,0.9998888329192364,0,1250,8761
digits_n1250,10,0,floyd_warshall,FW,2,1,2.092178443,2.091870003,0.9998525747165439,0,1250,8761
digits_n1250,10,0,floyd_warshall,FW,3,1,2.059429043,2.059064987,0.9998232247907558,0,1250,8761
digits_n1250,10,0,johnson,J,3,1,0.422268139,0.422214679,0.9998733979785295,0,1250,8761
digits_n1250,10,0,dijkstra,D,3,1,0.346121473,0.346086871,0.999900029317164,0,1250,8761
digits_n1250,10,0,dijkstra,D,4,1,0.362026506,0.361998689,0.9999231630846388,0,1250,8761
digits_n1250,10,0,johnson,J,4,1,0.412336879,0.41228208,0.9998671013853214,0,1250,8761
digits_n1250,10,0,floyd_warshall,FW,4,1,2.071658702,2.071288375,0.9998212413079226,0,1250,8761
digits_n1250,10,0,johnson,J,5,1,0.421928789,0.421888342,0.9999041378520392,0,1250,8761
digits_n1250,10,0,floyd_warshall,FW,5,1,2.071614874,2.071233618,0.9998159619315418,0,1250,8761
digits_n1250,10,0,dijkstra,D,5,1,0.357565052,0.357525695,0.9998899305181536,0,1250,8761
digits_n1250,10,0,johnson,J,6,1,0.430195464,0.430138505,0.9998675973952156,0,1250,8761
digits_n1250,10,0,dijkstra,D,6,1,0.341618716,0.341593492,0.9999261632960414,0,1250,8761
digits_n1250,10,0,floyd_warshall,FW,6,1,2.094724321,2.094382611,0.9998368711354642,0,1250,8761
