dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
wine,5,floyd_warshall,FW,1,178,634,37.609375,37.48828125,39.86328125,2.25390625,40.03125,0.241729736328125,2.012176513671875,0
wine,5,floyd_warshall,FW,2,178,634,37.609375,37.4921875,39.8671875,2.2578125,40.03125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,3,178,634,37.609375,37.4921875,39.8671875,2.2578125,40.03125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,4,178,634,37.609375,37.4921875,39.8671875,2.2578125,40.03125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,5,178,634,37.61328125,37.4921875,39.8671875,2.25390625,40.03515625,0.241729736328125,2.012176513671875,0
wine,5,floyd_warshall,FW,6,178,634,37.61328125,37.49609375,39.87109375,2.2578125,40.03515625,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,7,178,634,37.61328125,37.49609375,39.87109375,2.2578125,40.03515625,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,8,178,634,37.61328125,37.49609375,39.87109375,2.2578125,40.03515625,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,9,178,634,37.61328125,37.49609375,39.87109375,2.2578125,40.0390625,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,10,178,634,37.6171875,37.5,39.875,2.2578125,40.0390625,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,11,178,634,37.6171875,37.5,39.875,2.2578125,40.0390625,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,12,178,634,37.6171875,37.5,39.875,2.2578125,40.0390625,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,13,178,634,37.6171875,37.5,39.875,2.2578125,40.0390625,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,14,178,634,37.6171875,37.5,39.875,2.2578125,40.04296875,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,15,178,634,37.625,37.5,40.0,2.375,40.046875,0.241729736328125,2.133270263671875,0
wine,5,floyd_warshall,FW,16,178,634,37.625,37.50390625,39.87890625,2.25390625,40.046875,0.241729736328125,2.012176513671875,0
wine,5,floyd_warshall,FW,17,178,634,37.625,37.5078125,39.8828125,2.2578125,40.046875,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,18,178,634,37.625,37.5078125,39.8828125,2.2578125,40.05078125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,19,178,634,37.62890625,37.5078125,39.8828125,2.25390625,40.05078125,0.241729736328125,2.012176513671875,0
wine,5,floyd_warshall,FW,20,178,634,37.62890625,37.51171875,39.88671875,2.2578125,40.05078125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,21,178,634,37.62890625,37.51171875,39.88671875,2.2578125,40.05078125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,22,178,634,37.62890625,37.51171875,39.88671875,2.2578125,40.05078125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,23,178,634,37.62890625,37.51171875,39.88671875,2.2578125,40.05078125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,24,178,634,37.62890625,37.51171875,39.88671875,2.2578125,40.05078125,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,25,178,634,37.6328125,37.51171875,39.88671875,2.25390625,40.0546875,0.241729736328125,2.012176513671875,0
wine,5,floyd_warshall,FW,26,178,634,37.6328125,37.515625,39.890625,2.2578125,40.0546875,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,27,178,634,37.6328125,37.515625,39.890625,2.2578125,40.05859375,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,28,178,634,37.63671875,37.515625,39.890625,2.25390625,40.05859375,0.241729736328125,2.012176513671875,0
wine,5,floyd_warshall,FW,29,178,634,37.63671875,37.51953125,39.89453125,2.2578125,40.05859375,0.241729736328125,2.016082763671875,0
wine,5,floyd_warshall,FW,30,178,634,37.640625,37.51953125,39.89453125,2.25390625,40.0625,0.241729736328125,2.012176513671875,0
