dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1500,5,0,johnson,J,1,1,0.48010093,0.480030555,0.9998534162389563,0,1500,5345
digits_n1500,5,0,dijkstra,D,1,1,0.380431996,0.380402327,0.9999220123430417,0,1500,5345
digits_n1500,5,0,floyd_warshall,FW,1,1,2.850802955,2.850341787,0.9998382322428876,0,1500,5345
digits_n1500,5,0,dijkstra,D,2,1,0.385968453,0.38591567,0.9998632452999986,0,1500,5345
digits_n1500,5,0,floyd_warshall,FW,2,1,2.748374925,2.74794974,0.999845295852421,0,1500,5345
digits_n1500,5,0,johnson,J,2,1,0.430161843,0.430095019,0.9998446538178888,0,1500,5345
digits_n1500,5,0,johnson,J,3,1,0.428406665,0.428342009,0.9998490779782803,0,1500,5345
digits_n1500,5,0,floyd_warshall,FW,3,1,2.651676155,2.650668343,0.9996199339809653,0,1500,5345
digits_n1500,5,0,dijkstra,D,3,1,0.382455815,0.382427248,0.999925306404349,0,1500,5345
digits_n1500,5,0,dijkstra,D,4,1,0.392646619,0.392569333,0.9998031665210901,0,1500,5345
digits_n1500,5,0,johnson,J,4,1,0.432040418,0.431944006,0.9997768449525016,0,1500,5345
digits_n1500,5,0,floyd_warshall,FW,4,1,2.729766455,2.729346815,0.9998462725632695,0,1500,5345
digits_n1500,5,0,dijkstra,D,5,1,0.374947617,0.374918696,0.9999228665587171,0,1500,5345
digits_n1500,5,0,johnson,J,5,1,0.469007163,0.468939897,0.9998565778834384,0,1500,5345
digits_n1500,5,0,floyd_warshall,FW,5,1,2.737772604,2.737328543,0.9998378020879634,0,1500,5345
digits_n1500,5,0,floyd_warshall,FW,6,1,2.643732132,2.643348469,0.9998548782626818,0,1500,5345
digits_n1500,5,0,dijkstra,D,6,1,0.393770791,0.393725457,0.9998848721107909,0,1500,5345
digits_n1500,5,0,johnson,J,6,1,0.436970539,0.436926519,0.9998992609430816,0,1500,5345
