dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1250,10,1,dijkstra,D,1,1,0.378808098,0.378747658,0.9998404469167393,0,1250,8774
digits_n1250,10,1,johnson,J,1,1,0.471098228,0.47106137,0.9999217615397186,0,1250,8774
digits_n1250,10,1,floyd_warshall,FW,1,1,2.101811429,2.101379421,0.9997944592012207,0,1250,8774
digits_n1250,10,1,floyd_warshall,FW,2,1,2.118866056,2.11856985,0.9998602054154575,0,1250,8774
digits_n1250,10,1,dijkstra,D,2,1,0.357842307,0.357801216,0.99988517008974,0,1250,8774
digits_n1250,10,1,johnson,J,2,1,0.415527926,0.415478803,0.9998817817120672,0,1250,8774
digits_n1250,10,1,dijkstra,D,3,1,0.361116954,0.361067837,0.9998639858930578,0,1250,8774
digits_n1250,10,1,johnson,J,3,1,0.419566919,0.419519653,0.9998873457418601,0,1250,8774
digits_n1250,10,1,floyd_warshall,FW,3,1,2.071014402,2.070720484,0.9998580801757265,0,1250,8774
digits_n1250,10,1,dijkstra,D,4,1,0.365792602,0.365717485,0.9997946459288971,0,1250,8774
digits_n1250,10,1,floyd_warshall,FW,4,1,2.060301257,2.059974752,0.9998415256026804,0,1250,8774
digits_n1250,10,1,johnson,J,4,1,0.414285142,0.414242561,0.9998972181338813,0,1250,8774
digits_n1250,10,1,johnson,J,5,1,0.4179378,0.417879501,0.9998605079511831,0,1250,8774
digits_n1250,10,1,floyd_warshall,FW,5,1,2.059802204,2.059492475,0.9998496316785181,0,1250,8774
digits_n1250,10,1,dijkstra,D,5,1,0.331246942,0.331200082,0.9998585345430903,0,1250,8774
digits_n1250,10,1,johnson,J,6,1,0.424058531,0.424005784,0.9998756138689732,0,1250,8774
digits_n1250,10,1,floyd_warshall,FW,6,1,2.112232084,2.11186526,0.999826333477851,0,1250,8774
digits_n1250,10,1,dijkstra,D,6,1,0.398096194,0.398050908,0.9998862435745868,0,1250,8774
