dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n150,5,0,johnson,J,1,11,0.004436598363636363,0.004430093454545455,0.9985338070842237,0,150,517
digits_n150,5,0,dijkstra,D,1,13,0.003645043923076923,0.003644484615384615,0.9998465566659521,0,150,517
digits_n150,5,0,floyd_warshall,FW,1,14,0.003296026642857143,0.0032954202142857145,0.9998160122362049,0,150,517
digits_n150,5,0,johnson,J,2,11,0.004538515636363636,0.004538564090909091,1.0000106762980097,0,150,517
digits_n150,5,0,floyd_warshall,FW,2,14,0.0033696192142857145,0.003369692142857143,1.0000216429711462,0,150,517
digits_n150,5,0,dijkstra,D,2,13,0.0037216516923076924,0.0037216863846153848,1.0000093217502766,0,150,517
digits_n150,5,0,dijkstra,D,3,13,0.0036109895384615386,0.0036110174615384613,1.0000077328047132,0,150,517
digits_n150,5,0,floyd_warshall,FW,3,14,0.0034014149285714287,0.003401420142857143,1.0000015329754892,0,150,517
digits_n150,5,0,johnson,J,3,11,0.004389937818181818,0.004389951181818182,1.0000030441516297,0,150,517
digits_n150,5,0,johnson,J,4,11,0.004472114363636363,0.004470500636363637,0.9996391578699668,0,150,517
digits_n150,5,0,floyd_warshall,FW,4,14,0.0034481555714285716,0.0034482647857142857,1.0000316732477557,0,150,517
digits_n150,5,0,dijkstra,D,4,13,0.003742949076923077,0.0037419364615384615,0.9997294605500089,0,150,517
digits_n150,5,0,floyd_warshall,FW,5,14,0.003294435071428571,0.0032946175,1.0000553747660748,0,150,517
digits_n150,5,0,dijkstra,D,5,13,0.003584341923076923,0.0035843436153846155,1.0000004721390225,0,150,517
digits_n150,5,0,johnson,J,5,11,0.004749055818181818,0.004749153636363636,1.0000205973956853,0,150,517
digits_n150,5,0,dijkstra,D,6,13,0.003758170153846154,0.0037555096923076923,0.9992920859275786,0,150,517
digits_n150,5,0,floyd_warshall,FW,6,14,0.003410817214285714,0.0034101795,0.9998130318203382,0,150,517
digits_n150,5,0,johnson,J,6,11,0.004498762727272727,0.004497840636363637,0.9997950345539451,0,150,517
