dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n300,5,3,dijkstra,D,1,1,0.014401574,0.014405864,1.000297884106279,0,300,1076
digits_n300,5,3,johnson,J,1,1,0.017781786,0.017785609,1.0002149952766275,0,300,1076
digits_n300,5,3,floyd_warshall,FW,1,1,0.023108412,0.023111427,1.00013047196839,0,300,1076
digits_n300,5,3,floyd_warshall,FW,2,1,0.023312818,0.023301682,0.9995223228697621,0,300,1076
digits_n300,5,3,dijkstra,D,2,1,0.015638482,0.015643061,1.0002928033552105,0,300,1076
digits_n300,5,3,johnson,J,2,1,0.019740009,0.019743425,1.000173049566492,0,300,1076
digits_n300,5,3,floyd_warshall,FW,3,1,0.022288626,0.022291459,1.0001271051880902,0,300,1076
digits_n300,5,3,dijkstra,D,3,1,0.016422799,0.016426739,1.0002399103831205,0,300,1076
digits_n300,5,3,johnson,J,3,1,0.017605043,0.017608531,1.0001981250486012,0,300,1076
digits_n300,5,3,dijkstra,D,4,1,0.015394841,0.015398906,1.0002640494955422,0,300,1076
digits_n300,5,3,johnson,J,4,1,0.018313183,0.018316254,1.0001676934042543,0,300,1076
digits_n300,5,3,floyd_warshall,FW,4,1,0.021673895,0.021676225,1.0001075025970183,0,300,1076
digits_n300,5,3,floyd_warshall,FW,5,1,0.021242933,0.021244988,1.0000967380540156,0,300,1076
digits_n300,5,3,dijkstra,D,5,1,0.014528155,0.014531559,1.0002343036676027,0,300,1076
digits_n300,5,3,johnson,J,5,1,0.018040861,0.018044628,1.0002088037815935,0,300,1076
digits_n300,5,3,floyd_warshall,FW,6,1,0.020756092,0.020758918,1.0001361527979353,0,300,1076
digits_n300,5,3,dijkstra,D,6,1,0.015026442,0.015040767,1.000953319488406,0,300,1076
digits_n300,5,3,johnson,J,6,1,0.017668628,0.017671403,1.0001570580352928,0,300,1076
