dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
wine,5,0,floyd_warshall,FW,1,11,0.0051393005454545455,0.005138616636363637,0.999866925647788,0,178,634
wine,5,0,dijkstra,D,1,11,0.005438900090909091,0.005438104636363636,0.9998537471672289,0,178,634
wine,5,0,johnson,J,1,9,0.006814137222222222,0.006814148,1.0000015816790044,0,178,634
wine,5,0,floyd_warshall,FW,2,11,0.004673399272727273,0.004673496727272727,1.0000208530321864,0,178,634
wine,5,0,dijkstra,D,2,11,0.0050039229999999995,0.005003884090909091,0.9999922242826461,0,178,634
wine,5,0,johnson,J,2,9,0.006001775,0.006001785,1.000001666173757,0,178,634
wine,5,0,johnson,J,3,9,0.006129725444444445,0.006130898555555556,1.0001913806942486,0,178,634
wine,5,0,dijkstra,D,3,11,0.005013180818181818,0.005013166727272727,0.9999971892278371,0,178,634
wine,5,0,floyd_warshall,FW,3,11,0.004599601090909091,0.004593906909090909,0.9987620270311188,0,178,634
wine,5,0,dijkstra,D,4,11,0.004975870090909091,0.004975895,1.0000050059769354,0,178,634
wine,5,0,floyd_warshall,FW,4,11,0.004423719363636364,0.004423746727272727,1.0000061856628133,0,178,634
wine,5,0,johnson,J,4,9,0.005498575222222222,0.005498571777777778,0.9999993735750982,0,178,634
wine,5,0,floyd_warshall,FW,5,11,0.004863688545454546,0.004863774727272728,1.0000177194360569,0,178,634
wine,5,0,johnson,J,5,9,0.006049653222222222,0.006050998333333333,1.0002223451595822,0,178,634
wine,5,0,dijkstra,D,5,11,0.004955284272727273,0.0049552802727272725,0.9999991927809223,0,178,634
wine,5,0,floyd_warshall,FW,6,11,0.004494555,0.004494609909090909,1.0000122168025332,0,178,634
wine,5,0,dijkstra,D,6,11,0.005191120363636364,0.005191233545454545,1.0000218029654975,0,178,634
wine,5,0,johnson,J,6,9,0.005686131777777778,0.0056862872222222215,1.000027337467811,0,178,634
wine,5,0,johnson,J,7,9,0.005610529111111111,0.005610647333333333,1.0000210714925242,0,178,634
wine,5,0,dijkstra,D,7,11,0.005054161727272727,0.0050541071818181816,0.9999892078137802,0,178,634
wine,5,0,floyd_warshall,FW,7,11,0.004601671727272727,0.0046017460909090905,1.0000161601350055,0,178,634
wine,5,0,dijkstra,D,8,11,0.005044648181818182,0.005044707090909091,1.0000116775419783,0,178,634
wine,5,0,johnson,J,8,9,0.005656833444444444,0.005656915888888889,1.0000145743100366,0,178,634
wine,5,0,floyd_warshall,FW,8,11,0.004804913545454545,0.004805075454545455,1.0000336965669367,0,178,634
wine,5,0,floyd_warshall,FW,9,11,0.004361416181818182,0.004360408545454546,0.9997689657850501,0,178,634
wine,5,0,johnson,J,9,9,0.0055493385555555556,0.005548273666666667,0.9998081052582704,0,178,634
wine,5,0,dijkstra,D,9,11,0.005052854636363637,0.005052793909090909,0.99998798159118,0,178,634
wine,5,0,dijkstra,D,10,11,0.005109298818181818,0.005109250181818182,0.9999904808144195,0,178,634
wine,5,0,floyd_warshall,FW,10,11,0.004458341,0.004458483272727273,1.0000319115848861,0,178,634
wine,5,0,johnson,J,10,9,0.00596937388888889,0.0059694791111111105,1.0000176270115055,0,178,634
wine,5,0,johnson,J,11,9,0.0056731444444444445,0.005674275555555556,1.0001993799245177,0,178,634
wine,5,0,floyd_warshall,FW,11,11,0.004564401909090909,0.004564467272727273,1.000014320306946,0,178,634
wine,5,0,dijkstra,D,11,11,0.005030886727272727,0.005030596181818182,0.9999422476652138,0,178,634
wine,5,0,floyd_warshall,FW,12,11,0.004288218909090909,0.004287552909090909,0.9998446907645997,0,178,634
wine,5,0,johnson,J,12,9,0.0054431148888888885,0.005443144555555555,1.00000545031058,0,178,634
wine,5,0,dijkstra,D,12,11,0.004987061727272727,0.004986997636363636,0.9999871485631027,0,178,634
wine,5,0,johnson,J,13,9,0.006212737222222222,0.006212882333333333,1.0000233570334491,0,178,634
wine,5,0,floyd_warshall,FW,13,11,0.004547541545454546,0.004547612,1.000015492886596,0,178,634
wine,5,0,dijkstra,D,13,11,0.006341014090909091,0.006341041454545455,1.000004315340728,0,178,634
wine,5,0,dijkstra,D,14,11,0.007427964909090909,0.007427860090909091,0.9999858887079973,0,178,634
wine,5,0,johnson,J,14,9,0.008481664,0.008478566333333333,0.9996347807851541,0,178,634
wine,5,0,floyd_warshall,FW,14,11,0.006053958909090909,0.00605390790909091,0.9999915757604627,0,178,634
wine,5,0,floyd_warshall,FW,15,11,0.004460986727272727,0.004461071909090909,1.000019094837844,0,178,634
wine,5,0,johnson,J,15,9,0.005493608777777778,0.005493836333333333,1.0000414218712619,0,178,634
wine,5,0,dijkstra,D,15,11,0.004794356818181818,0.0047942999090909095,0.9999881299842572,0,178,634
wine,5,0,floyd_warshall,FW,16,11,0.0042514248181818185,0.0042514274545454546,1.0000006201129619,0,178,634
wine,5,0,dijkstra,D,16,11,0.0048952119999999995,0.004894340272727273,0.999821922467765,0,178,634
wine,5,0,johnson,J,16,9,0.0056325114444444446,0.005631506222222222,0.9998215321474022,0,178,634
wine,5,0,dijkstra,D,17,11,0.004943073090909091,0.004943169272727273,1.0000194578992487,0,178,634
wine,5,0,johnson,J,17,9,0.005471392666666667,0.005471389111111111,0.9999993501552946,0,178,634
wine,5,0,floyd_warshall,FW,17,11,0.004207867818181818,0.0042078410909090905,0.9999936482622833,0,178,634
wine,5,0,johnson,J,18,9,0.005404799666666666,0.005404732,0.9999874802636841,0,178,634
wine,5,0,dijkstra,D,18,11,0.004852703,0.004852677909090909,0.9999948294983042,0,178,634
wine,5,0,floyd_warshall,FW,18,11,0.004395330272727273,0.00439539490909091,1.0000147056898177,0,178,634
wine,5,0,floyd_warshall,FW,19,11,0.004375792636363636,0.004375865727272727,1.000016703467272,0,178,634
wine,5,0,johnson,J,19,9,0.005529491,0.005529550222222223,1.0000107102484157,0,178,634
wine,5,0,dijkstra,D,19,11,0.004918306909090909,0.0049182565454545454,0.9999897599647003,0,178,634
wine,5,0,floyd_warshall,FW,20,11,0.004510793090909091,0.0045092737272727276,0.9996631715075947,0,178,634
wine,5,0,johnson,J,20,9,0.005468032444444444,0.005468148666666667,1.0000212548523448,0,178,634
wine,5,0,dijkstra,D,20,11,0.005016890272727273,0.005016864909090909,0.9999949443509853,0,178,634
wine,5,0,dijkstra,D,21,11,0.004745430636363636,0.004745394818181818,0.9999924520692509,0,178,634
wine,5,0,floyd_warshall,FW,21,11,0.004364806636363636,0.004364883636363636,1.0000176411022104,0,178,634
wine,5,0,johnson,J,21,9,0.005471301555555555,0.005471305,1.0000006295475419,0,178,634
wine,5,0,floyd_warshall,FW,22,11,0.004337401727272727,0.00433739,0.9999972962447419,0,178,634
wine,5,0,johnson,J,22,9,0.005503063999999999,0.005503226777777778,1.000029579481136,0,178,634
wine,5,0,dijkstra,D,22,11,0.00498989509090909,0.00498901090909091,0.9998228055295608,0,178,634
wine,5,0,johnson,J,23,9,0.005627709,0.005625890333333333,0.9996768371167261,0,178,634
wine,5,0,floyd_warshall,FW,23,11,0.004336567,0.004336675727272727,1.0000250721994441,0,178,634
wine,5,0,dijkstra,D,23,11,0.0049830534545454545,0.0049829644545454545,0.9999821394651268,0,178,634
wine,5,0,floyd_warshall,FW,24,11,0.004197882272727272,0.004197895909090909,1.0000032483911532,0,178,634
wine,5,0,dijkstra,D,24,11,0.005078686545454545,0.005078700272727273,1.0000027029178913,0,178,634
wine,5,0,johnson,J,24,9,0.0056877417777777784,0.005687903333333333,1.0000284041649334,0,178,634
wine,5,0,johnson,J,25,9,0.0055431126666666665,0.005543367111111111,1.0000459028094404,0,178,634
wine,5,0,floyd_warshall,FW,25,11,0.004437012272727273,0.004437076909090909,1.0000145675422252,0,178,634
wine,5,0,dijkstra,D,25,11,0.004937574,0.0049303843636363635,0.9985438929393997,0,178,634
wine,5,0,floyd_warshall,FW,26,11,0.004391137727272727,0.00439113690909091,0.9999998136742985,0,178,634
wine,5,0,johnson,J,26,9,0.0056072514444444445,0.005607287,1.0000063409953892,0,178,634
wine,5,0,dijkstra,D,26,11,0.0048970614545454545,0.004896106909090909,0.9998050779098026,0,178,634
wine,5,0,floyd_warshall,FW,27,11,0.004380707,0.004380740363636364,1.0000076160392293,0,178,634
wine,5,0,dijkstra,D,27,11,0.004900556454545455,0.004899404454545455,0.9997649246548458,0,178,634
wine,5,0,johnson,J,27,9,0.006125191111111111,0.006126529777777777,1.0002185510039414,0,178,634
wine,5,0,floyd_warshall,FW,28,11,0.004602197636363637,0.004602244,1.0000100742384457,0,178,634
wine,5,0,johnson,J,28,9,0.006021617666666667,0.0060216386666666665,1.0000034874349655,0,178,634
wine,5,0,dijkstra,D,28,11,0.004971878727272727,0.004971827636363637,0.9999897240234743,0,178,634
wine,5,0,dijkstra,D,29,11,0.005114615272727273,0.005114604272727272,0.9999978493005994,0,178,634
wine,5,0,johnson,J,29,9,0.005937947333333334,0.0059379210000000005,0.9999955652463965,0,178,634
wine,5,0,floyd_warshall,FW,29,11,0.004605415272727273,0.004605347545454545,0.9999852939922425,0,178,634
wine,5,0,floyd_warshall,FW,30,11,0.004507670818181818,0.004507770818181819,1.000022184406101,0,178,634
wine,5,0,dijkstra,D,30,11,0.0050673691818181816,0.005067426090909091,1.000011230500259,0,178,634
wine,5,0,johnson,J,30,9,0.0061324368888888885,0.006132939111111111,1.000081896027847,0,178,634
