dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1000,10,3,floyd_warshall,FW,1,1,1.029529311,1.02931429,0.9997911463056929,0,1000,7093
digits_n1000,10,3,johnson,J,1,1,0.274910083,0.274877987,0.9998832490985787,0,1000,7093
digits_n1000,10,3,dijkstra,D,1,1,0.224121971,0.224099844,0.9999012725084413,0,1000,7093
digits_n1000,10,3,johnson,J,2,1,0.265092444,0.265073758,0.9999295113820748,0,1000,7093
digits_n1000,10,3,dijkstra,D,2,1,0.233265576,0.233250324,0.9999346152987443,0,1000,7093
digits_n1000,10,3,floyd_warshall,FW,2,1,1.038052181,1.037829655,0.9997856312003643,0,1000,7093
digits_n1000,10,3,floyd_warshall,FW,3,1,1.035409914,1.035260902,0.9998560840513646,0,1000,7093
digits_n1000,10,3,dijkstra,D,3,1,0.217920944,0.217839283,0.999625272364826,0,1000,7093
digits_n1000,10,3,johnson,J,3,1,0.274306375,0.274265731,0.9998518299109892,0,1000,7093
digits_n1000,10,3,johnson,J,4,1,0.271564902,0.271547807,0.9999370500389626,0,1000,7093
digits_n1000,10,3,dijkstra,D,4,1,0.237140256,0.23710402,0.9998471959143032,0,1000,7093
digits_n1000,10,3,floyd_warshall,FW,4,1,1.031026802,1.030863683,0.9998417897578573,0,1000,7093
digits_n1000,10,3,floyd_warshall,FW,5,1,1.048586147,1.048440696,0.9998612884593067,0,1000,7093
digits_n1000,10,3,dijkstra,D,5,1,0.223082112,0.223060339,0.9999023991668144,0,1000,7093
digits_n1000,10,3,johnson,J,5,1,0.274488849,0.274460914,0.9998982290169464,0,1000,7093
digits_n1000,10,3,floyd_warshall,FW,6,1,1.063132999,1.062967016,0.9998438737202625,0,1000,7093
digits_n1000,10,3,johnson,J,6,1,0.278139458,0.278111401,0.9998991261426847,0,1000,7093
digits_n1000,10,3,dijkstra,D,6,1,0.229646203,0.2296154,0.9998658675841464,0,1000,7093
