dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n250,5,3,dijkstra,D,1,1,0.010265601,0.010270402,1.0004676784145419,0,250,888
digits_n250,5,3,johnson,J,1,1,0.012778262,0.012782049,1.0002963626821864,0,250,888
digits_n250,5,3,floyd_warshall,FW,1,1,0.014484148,0.014487254,1.00021444133269,0,250,888
digits_n250,5,3,dijkstra,D,2,1,0.010229454,0.010233102,1.000356617274001,0,250,888
digits_n250,5,3,johnson,J,2,1,0.012399179,0.012402713,1.0002850188710075,0,250,888
digits_n250,5,3,floyd_warshall,FW,2,1,0.014528219,0.014531422,1.0002204674915762,0,250,888
digits_n250,5,3,johnson,J,3,1,0.011963101,0.011965973,1.0002400715332922,0,250,888
digits_n250,5,3,dijkstra,D,3,1,0.009784786,0.009788699,1.0003999065487992,0,250,888
digits_n250,5,3,floyd_warshall,FW,3,1,0.012832258,0.012835107,1.000222018603429,0,250,888
digits_n250,5,3,dijkstra,D,4,1,0.010030176,0.01003365,1.0003463548396359,0,250,888
digits_n250,5,3,johnson,J,4,1,0.012843931,0.012848509,1.0003564329331884,0,250,888
digits_n250,5,3,floyd_warshall,FW,4,1,0.013837973,0.01384127,1.0002382574384268,0,250,888
digits_n250,5,3,floyd_warshall,FW,5,1,0.013706575,0.013709882,1.0002412710688118,0,250,888
digits_n250,5,3,dijkstra,D,5,1,0.010359068,0.010362607,1.0003416330503863,0,250,888
digits_n250,5,3,johnson,J,5,1,0.012523943,0.01252707,1.0002496817495896,0,250,888
digits_n250,5,3,floyd_warshall,FW,6,1,0.014457973,0.014461428,1.0002389684916413,0,250,888
digits_n250,5,3,dijkstra,D,6,1,0.010266036,0.010270149,1.0004006414939515,0,250,888
digits_n250,5,3,johnson,J,6,1,0.012693772,0.012697023,1.0002561098466238,0,250,888
