dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1250,10,3,dijkstra,D,1,1,0.363699981,0.363657464,0.9998830987016191,0,1250,8808
digits_n1250,10,3,floyd_warshall,FW,1,1,2.045012314,2.044743201,0.9998684051933783,0,1250,8808
digits_n1250,10,3,johnson,J,1,1,0.422134042,0.422084231,0.9998820019353,0,1250,8808
digits_n1250,10,3,floyd_warshall,FW,2,1,2.037030694,2.036725917,0.9998503817341106,0,1250,8808
digits_n1250,10,3,johnson,J,2,1,0.420054461,0.420005765,0.9998840721751078,0,1250,8808
digits_n1250,10,3,dijkstra,D,2,1,0.36682549,0.366748346,0.9997896983658361,0,1250,8808
digits_n1250,10,3,dijkstra,D,3,1,0.369338922,0.369310555,0.9999231952055136,0,1250,8808
digits_n1250,10,3,johnson,J,3,1,0.423804409,0.423758397,0.9998914310492697,0,1250,8808
digits_n1250,10,3,floyd_warshall,FW,3,1,2.010875842,2.010555543,0.9998407166701644,0,1250,8808
digits_n1250,10,3,johnson,J,4,1,0.422422967,0.42237538,0.9998873475077884,0,1250,8808
digits_n1250,10,3,floyd_warshall,FW,4,1,2.00227072,2.001956467,0.99984305169283,0,1250,8808
digits_n1250,10,3,dijkstra,D,4,1,0.363083657,0.36303522,0.9998665954827044,0,1250,8808
digits_n1250,10,3,johnson,J,5,1,0.423399326,0.42334718,0.9998768396716814,0,1250,8808
digits_n1250,10,3,dijkstra,D,5,1,0.357915178,0.357880281,0.9999024992452262,0,1250,8808
digits_n1250,10,3,floyd_warshall,FW,5,1,2.035121824,2.034730984,0.9998079525287425,0,1250,8808
digits_n1250,10,3,dijkstra,D,6,1,0.388518686,0.38844854,0.9998194526993742,0,1250,8808
digits_n1250,10,3,johnson,J,6,1,0.472536559,0.472472461,0.9998643533526048,0,1250,8808
digits_n1250,10,3,floyd_warshall,FW,6,1,2.317460199,2.317106528,0.9998473885332949,0,1250,8808
