dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n750,20,0,dijkstra,D,1,1,0.169254278,0.169228962,0.9998504262326533,0,750,10200
digits_n750,20,0,johnson,J,1,1,0.220402945,0.220390079,0.9999416250994286,0,750,10200
digits_n750,20,0,floyd_warshall,FW,1,1,0.515364883,0.514669869,0.9986514137401945,0,750,10200
digits_n750,20,0,johnson,J,2,1,0.231734498,0.231695047,0.9998297577601069,0,750,10200
digits_n750,20,0,floyd_warshall,FW,2,1,0.512148149,0.512105389,0.9999165085335493,0,750,10200
digits_n750,20,0,dijkstra,D,2,1,0.190072357,0.190052483,0.9998954398192684,0,750,10200
digits_n750,20,0,dijkstra,D,3,1,0.184059316,0.184030063,0.999841067539336,0,750,10200
digits_n750,20,0,floyd_warshall,FW,3,1,0.515643883,0.515583745,0.9998833729983374,0,750,10200
digits_n750,20,0,johnson,J,3,1,0.221506701,0.22149312,0.9999386880851067,0,750,10200
digits_n750,20,0,dijkstra,D,4,1,0.191610877,0.191582373,0.9998512401777692,0,750,10200
digits_n750,20,0,johnson,J,4,1,0.238819214,0.238789613,0.9998760526864476,0,750,10200
digits_n750,20,0,floyd_warshall,FW,4,1,0.54972817,0.549664057,0.999883373267919,0,750,10200
digits_n750,20,0,johnson,J,5,1,0.247045397,0.247012637,0.9998673927933982,0,750,10200
digits_n750,20,0,floyd_warshall,FW,5,1,0.517901871,0.517848249,0.9998964630116196,0,750,10200
digits_n750,20,0,dijkstra,D,5,1,0.177758543,0.177748078,0.9999411280053078,0,750,10200
digits_n750,20,0,floyd_warshall,FW,6,1,0.555539459,0.555452003,0.999842574638789,0,750,10200
digits_n750,20,0,johnson,J,6,1,0.243864538,0.243850154,0.9999410164342961,0,750,10200
digits_n750,20,0,dijkstra,D,6,1,0.190713244,0.190695313,0.9999059792617234,0,750,10200
