dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1000,5,0,johnson,J,1,1,0.196480027,0.196453538,0.9998651822253669,0,1000,3564
digits_n1000,5,0,floyd_warshall,FW,1,1,0.779169252,0.779080218,0.9998857321438552,0,1000,3564
digits_n1000,5,0,dijkstra,D,1,1,0.169775011,0.169720857,0.9996810249065453,0,1000,3564
digits_n1000,5,0,floyd_warshall,FW,2,1,0.767250906,0.767160878,0.9998826615918001,0,1000,3564
digits_n1000,5,0,dijkstra,D,2,1,0.170690385,0.170619794,0.9995864383339459,0,1000,3564
digits_n1000,5,0,johnson,J,2,1,0.195849082,0.195829716,0.9999011177392191,0,1000,3564
digits_n1000,5,0,johnson,J,3,1,0.189446084,0.189435637,0.9999448550227092,0,1000,3564
digits_n1000,5,0,dijkstra,D,3,1,0.168720354,0.168693425,0.9998403927009305,0,1000,3564
digits_n1000,5,0,floyd_warshall,FW,3,1,0.774654684,0.774496025,0.9997951874515484,0,1000,3564
digits_n1000,5,0,dijkstra,D,4,1,0.16763151,0.167623767,0.9999538094001539,0,1000,3564
digits_n1000,5,0,floyd_warshall,FW,4,1,0.763801152,0.76368834,0.9998523018724119,0,1000,3564
digits_n1000,5,0,johnson,J,4,1,0.186907526,0.186896312,0.9999400024159542,0,1000,3564
digits_n1000,5,0,dijkstra,D,5,1,0.167984813,0.167978746,0.999963883639886,0,1000,3564
digits_n1000,5,0,floyd_warshall,FW,5,1,0.812537347,0.812414551,0.9998488734081536,0,1000,3564
digits_n1000,5,0,johnson,J,5,1,0.20822216,0.208210661,0.9999447753303491,0,1000,3564
digits_n1000,5,0,johnson,J,6,1,0.203091907,0.203066056,0.9998727128009094,0,1000,3564
digits_n1000,5,0,dijkstra,D,6,1,0.161777407,0.161769109,0.9999487073000248,0,1000,3564
digits_n1000,5,0,floyd_warshall,FW,6,1,0.778719708,0.778610164,0.9998593280754621,0,1000,3564
