dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
diabetes,20,dijkstra,D,1,442,6084,37.62890625,37.41796875,41.91796875,4.2890625,42.04296875,1.490509033203125,2.798553466796875,0
diabetes,20,dijkstra,D,2,442,6084,37.62890625,37.42578125,41.92578125,4.296875,42.04296875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,3,442,6084,37.62890625,37.42578125,41.92578125,4.296875,42.04296875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,4,442,6084,37.62890625,37.42578125,41.92578125,4.296875,42.04296875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,5,442,6084,37.6328125,37.42578125,41.92578125,4.29296875,42.046875,1.490509033203125,2.802459716796875,0
diabetes,20,dijkstra,D,6,442,6084,37.6328125,37.4296875,41.9296875,4.296875,42.046875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,7,442,6084,37.6328125,37.4296875,41.9296875,4.296875,42.046875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,8,442,6084,37.6328125,37.4296875,41.9296875,4.296875,42.046875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,9,442,6084,37.6328125,37.4296875,41.9296875,4.296875,42.046875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,10,442,6084,37.6328125,37.4296875,41.9296875,4.296875,42.05078125,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,11,442,6084,37.63671875,37.4296875,41.9296875,4.29296875,42.05078125,1.490509033203125,2.802459716796875,0
diabetes,20,dijkstra,D,12,442,6084,37.63671875,37.4296875,41.9296875,4.29296875,42.05078125,1.490509033203125,2.802459716796875,0
diabetes,20,dijkstra,D,13,442,6084,37.63671875,37.4296875,41.9296875,4.29296875,42.05078125,1.490509033203125,2.802459716796875,0
diabetes,20,dijkstra,D,14,442,6084,37.63671875,37.43359375,41.93359375,4.296875,42.0546875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,15,442,6084,37.640625,37.43359375,41.93359375,4.29296875,42.05859375,1.490509033203125,2.802459716796875,0
diabetes,20,dijkstra,D,16,442,6084,37.640625,37.4375,41.9375,4.296875,42.0625,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,17,442,6084,37.64453125,37.4375,41.9375,4.29296875,42.0625,1.490509033203125,2.802459716796875,0
diabetes,20,dijkstra,D,18,442,6084,37.64453125,37.44140625,41.94140625,4.296875,42.0625,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,19,442,6084,37.64453125,37.44140625,41.94140625,4.296875,42.0625,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,20,442,6084,37.64453125,37.44140625,41.94140625,4.296875,42.0625,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,21,442,6084,37.64453125,37.44140625,41.94140625,4.296875,42.0625,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,22,442,6084,37.64453125,37.44140625,41.94140625,4.296875,42.0625,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,23,442,6084,37.64453125,37.44140625,41.94140625,4.296875,42.0625,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,24,442,6084,37.64453125,37.44140625,41.94140625,4.296875,42.0625,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,25,442,6084,37.6484375,37.44140625,41.94140625,4.29296875,42.06640625,1.490509033203125,2.802459716796875,0
diabetes,20,dijkstra,D,26,442,6084,37.65234375,37.4453125,41.9453125,4.29296875,42.0703125,1.490509033203125,2.802459716796875,0
diabetes,20,dijkstra,D,27,442,6084,37.65234375,37.44921875,41.94921875,4.296875,42.0703125,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,28,442,6084,37.65234375,37.44921875,41.94921875,4.296875,42.0703125,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,29,442,6084,37.65234375,37.44921875,41.94921875,4.296875,42.07421875,1.490509033203125,2.806365966796875,0
diabetes,20,dijkstra,D,30,442,6084,37.65625,37.44921875,41.94921875,4.29296875,42.07421875,1.490509033203125,2.802459716796875,0
