dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n200,5,0,johnson,J,1,6,0.008298166666666667,0.008298401,1.0000282391692945,0,200,717
digits_n200,5,0,dijkstra,D,1,8,0.00671523775,0.00671677825,1.0002294036424846,0,200,717
digits_n200,5,0,floyd_warshall,FW,1,1,0.007763859,0.007767943,1.0005260270697858,0,200,717
digits_n200,5,0,dijkstra,D,2,8,0.006656257625,0.0066563265,1.000010347405987,0,200,717
digits_n200,5,0,johnson,J,2,6,0.008102288833333334,0.008102479833333334,1.000023573585678,0,200,717
digits_n200,5,0,floyd_warshall,FW,2,1,0.007618516,0.007622614,1.0005379000319747,0,200,717
digits_n200,5,0,dijkstra,D,3,8,0.00665248475,0.006652461375,0.9999964862752974,0,200,717
digits_n200,5,0,floyd_warshall,FW,3,1,0.007391824,0.007395639,1.0005161107732001,0,200,717
digits_n200,5,0,johnson,J,3,6,0.007912758166666667,0.007912917166666667,1.0000200941311046,0,200,717
digits_n200,5,0,dijkstra,D,4,8,0.00655298175,0.006551832125,0.9998245645961094,0,200,717
digits_n200,5,0,johnson,J,4,6,0.008110475,0.0081105515,1.00000943224657,0,200,717
digits_n200,5,0,floyd_warshall,FW,4,1,0.007747364,0.007751942,1.0005909106632915,0,200,717
digits_n200,5,0,floyd_warshall,FW,5,1,0.007845497,0.007849387,1.0004958258221244,0,200,717
digits_n200,5,0,dijkstra,D,5,8,0.0065205515,0.00652049875,0.999991910193486,0,200,717
digits_n200,5,0,johnson,J,5,6,0.0082012765,0.008201438166666667,1.0000197123785142,0,200,717
digits_n200,5,0,johnson,J,6,6,0.0081234625,0.008121320333333333,0.9997362988175711,0,200,717
digits_n200,5,0,dijkstra,D,6,8,0.00673588475,0.006727204,0.9987112680334977,0,200,717
digits_n200,5,0,floyd_warshall,FW,6,1,0.007508142,0.007512371,1.000563255196825,0,200,717
