dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
digits,10,floyd_warshall,FW,1,1797,12618,37.71875,37.5859375,67.62109375,29.90234375,64.87109375,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,2,1797,12618,37.71875,37.59375,67.62109375,29.90234375,64.87109375,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,3,1797,12618,37.71875,37.59375,67.62109375,29.90234375,64.87109375,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,4,1797,12618,37.71875,37.59375,67.62109375,29.90234375,64.87109375,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,5,1797,12618,37.72265625,37.59375,67.625,29.90234375,64.875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,6,1797,12618,37.72265625,37.59765625,67.625,29.90234375,64.875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,7,1797,12618,37.72265625,37.59765625,67.625,29.90234375,64.875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,8,1797,12618,37.72265625,37.59765625,67.625,29.90234375,64.875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,9,1797,12618,37.72265625,37.59765625,67.625,29.90234375,64.875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,10,1797,12618,37.72265625,37.59765625,67.625,29.90234375,64.875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,11,1797,12618,37.72265625,37.59765625,67.625,29.90234375,64.875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,12,1797,12618,37.72265625,37.59765625,67.625,29.90234375,64.87890625,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,13,1797,12618,37.72265625,37.59765625,67.625,29.90234375,64.87890625,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,14,1797,12618,37.7265625,37.59765625,67.62890625,29.90234375,64.87890625,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,15,1797,12618,37.73046875,37.59765625,67.6328125,29.90234375,64.8828125,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,16,1797,12618,37.73046875,37.60546875,67.6328125,29.90234375,64.8828125,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,17,1797,12618,37.73046875,37.60546875,67.6328125,29.90234375,64.8828125,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,18,1797,12618,37.734375,37.60546875,67.63671875,29.90234375,64.88671875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,19,1797,12618,37.734375,37.609375,67.63671875,29.90234375,64.88671875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,20,1797,12618,37.734375,37.609375,67.63671875,29.90234375,64.88671875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,21,1797,12618,37.734375,37.609375,67.63671875,29.90234375,64.88671875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,22,1797,12618,37.734375,37.609375,67.63671875,29.90234375,64.88671875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,23,1797,12618,37.734375,37.609375,67.63671875,29.90234375,64.88671875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,24,1797,12618,37.734375,37.609375,67.63671875,29.90234375,64.88671875,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,25,1797,12618,37.73828125,37.609375,67.640625,29.90234375,64.890625,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,26,1797,12618,37.73828125,37.61328125,67.640625,29.90234375,64.890625,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,27,1797,12618,37.73828125,37.61328125,67.64453125,29.90625,64.89453125,24.63690948486328,5.269340515136719,0
digits,10,floyd_warshall,FW,28,1797,12618,37.7421875,37.6171875,67.64453125,29.90234375,64.89453125,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,29,1797,12618,37.7421875,37.6171875,67.64453125,29.90234375,64.89453125,24.63690948486328,5.265434265136719,0
digits,10,floyd_warshall,FW,30,1797,12618,37.74609375,37.6171875,67.6484375,29.90234375,64.8984375,24.63690948486328,5.265434265136719,0
