dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n250,10,1,floyd_warshall,FW,1,1,0.02068657,0.020691727,1.000249292173618,0,250,1699
digits_n250,10,1,johnson,J,1,1,0.017720373,0.017715891,0.9997470707868282,0,250,1699
digits_n250,10,1,dijkstra,D,1,1,0.013534219,0.013538462,1.0003135016508895,0,250,1699
digits_n250,10,1,floyd_warshall,FW,2,1,0.020163386,0.020166959,1.0001772023805924,0,250,1699
digits_n250,10,1,johnson,J,2,1,0.017926632,0.017929301,1.0001488846315358,0,250,1699
digits_n250,10,1,dijkstra,D,2,1,0.014578217,0.0145825,1.0002937945017556,0,250,1699
digits_n250,10,1,floyd_warshall,FW,3,1,0.021287875,0.021282623,0.999753286788841,0,250,1699
digits_n250,10,1,johnson,J,3,1,0.017696984,0.017699996,1.0001701984925793,0,250,1699
digits_n250,10,1,dijkstra,D,3,1,0.0144838,0.014487865,1.000280658390754,0,250,1699
digits_n250,10,1,dijkstra,D,4,1,0.013330683,0.013334909,1.000317013014262,0,250,1699
digits_n250,10,1,floyd_warshall,FW,4,1,0.019076419,0.019078734,1.0001213540130356,0,250,1699
digits_n250,10,1,johnson,J,4,1,0.017369369,0.017388922,1.0011257173475905,0,250,1699
digits_n250,10,1,floyd_warshall,FW,5,1,0.018910706,0.018917974,1.0003843325574413,0,250,1699
digits_n250,10,1,dijkstra,D,5,1,0.014348551,0.014352011,1.0002411393317694,0,250,1699
digits_n250,10,1,johnson,J,5,1,0.018435686,0.018439624,1.0002136074567554,0,250,1699
digits_n250,10,1,dijkstra,D,6,1,0.014490162,0.014494025,1.0002665946729927,0,250,1699
digits_n250,10,1,floyd_warshall,FW,6,1,0.021652526,0.021656517,1.0001843202959324,0,250,1699
digits_n250,10,1,johnson,J,6,1,0.018068591,0.018072052,1.0001915478633616,0,250,1699
