dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
breast_cancer,5,johnson,J,1,569,2168,37.6171875,37.45703125,42.83203125,5.21484375,43.04296875,2.4701004028320312,2.7447433471679688,0
breast_cancer,5,johnson,J,2,569,2168,37.6171875,37.4609375,42.8359375,5.21875,43.04296875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,3,569,2168,37.6171875,37.4609375,42.8359375,5.21875,43.04296875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,4,569,2168,37.6171875,37.4609375,42.8359375,5.21875,43.04296875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,5,569,2168,37.62109375,37.4609375,42.8359375,5.21484375,43.046875,2.4701004028320312,2.7447433471679688,0
breast_cancer,5,johnson,J,6,569,2168,37.62109375,37.46484375,42.83984375,5.21875,43.046875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,7,569,2168,37.62109375,37.46484375,42.83984375,5.21875,43.046875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,8,569,2168,37.62109375,37.46484375,42.83984375,5.21875,43.046875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,9,569,2168,37.62109375,37.46484375,42.83984375,5.21875,43.046875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,10,569,2168,37.62109375,37.46484375,42.83984375,5.21875,43.046875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,11,569,2168,37.62109375,37.46484375,42.83984375,5.21875,43.046875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,12,569,2168,37.62109375,37.46484375,42.83984375,5.21875,43.05078125,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,13,569,2168,37.625,37.46484375,42.83984375,5.21484375,43.05078125,2.4701004028320312,2.7447433471679688,0
breast_cancer,5,johnson,J,14,569,2168,37.625,37.46484375,42.83984375,5.21484375,43.0546875,2.4701004028320312,2.7447433471679688,0
breast_cancer,5,johnson,J,15,569,2168,37.62890625,37.46875,42.84375,5.21484375,43.0625,2.4701004028320312,2.7447433471679688,0
breast_cancer,5,johnson,J,16,569,2168,37.62890625,37.47265625,42.84765625,5.21875,43.0625,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,17,569,2168,37.6328125,37.47265625,42.84765625,5.21484375,43.0625,2.4701004028320312,2.7447433471679688,0
breast_cancer,5,johnson,J,18,569,2168,37.6328125,37.4765625,42.8515625,5.21875,43.0625,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,19,569,2168,37.6328125,37.4765625,42.8515625,5.21875,43.0625,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,20,569,2168,37.6328125,37.4765625,42.8515625,5.21875,43.0625,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,21,569,2168,37.6328125,37.4765625,42.8515625,5.21875,43.0625,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,22,569,2168,37.6328125,37.4765625,42.8515625,5.21875,43.0625,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,23,569,2168,37.6328125,37.4765625,42.8515625,5.21875,43.0625,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,24,569,2168,37.6328125,37.4765625,42.8515625,5.21875,43.06640625,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,25,569,2168,37.63671875,37.4765625,42.8515625,5.21484375,43.06640625,2.4701004028320312,2.7447433471679688,0
breast_cancer,5,johnson,J,26,569,2168,37.640625,37.48046875,42.85546875,5.21484375,43.0703125,2.4701004028320312,2.7447433471679688,0
breast_cancer,5,johnson,J,27,569,2168,37.640625,37.484375,42.859375,5.21875,43.0703125,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,28,569,2168,37.640625,37.484375,42.859375,5.21875,43.0703125,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,29,569,2168,37.640625,37.484375,42.859375,5.21875,43.07421875,2.4701004028320312,2.7486495971679688,0
breast_cancer,5,johnson,J,30,569,2168,37.64453125,37.484375,42.859375,5.21484375,43.07421875,2.4701004028320312,2.7447433471679688,0
