dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1000,20,3,johnson,J,1,1,0.407534749,0.40746783,0.9998357955973958,0,1000,13895
digits_n1000,20,3,floyd_warshall,FW,1,1,1.208253919,1.208080265,0.9998562768990282,0,1000,13895
digits_n1000,20,3,dijkstra,D,1,1,0.342459699,0.342433558,0.9999236669305138,0,1000,13895
digits_n1000,20,3,dijkstra,D,2,1,0.350828777,0.35078291,0.9998692610099086,0,1000,13895
digits_n1000,20,3,floyd_warshall,FW,2,1,1.244672974,1.243696131,0.9992151809990213,0,1000,13895
digits_n1000,20,3,johnson,J,2,1,0.404164324,0.404123252,0.9998983779676703,0,1000,13895
digits_n1000,20,3,floyd_warshall,FW,3,1,1.204421299,1.204238863,0.99984852808552,0,1000,13895
digits_n1000,20,3,johnson,J,3,1,0.41351552,0.413465955,0.9998801375097118,0,1000,13895
digits_n1000,20,3,dijkstra,D,3,1,0.33651593,0.336485713,0.9999102063310941,0,1000,13895
digits_n1000,20,3,floyd_warshall,FW,4,1,1.20505964,1.204878885,0.9998500032745268,0,1000,13895
digits_n1000,20,3,johnson,J,4,1,0.407830946,0.407775143,0.9998631712464506,0,1000,13895
digits_n1000,20,3,dijkstra,D,4,1,0.336786108,0.336752411,0.9998999453979853,0,1000,13895
digits_n1000,20,3,floyd_warshall,FW,5,1,1.19973688,1.199527123,0.9998251641643292,0,1000,13895
digits_n1000,20,3,dijkstra,D,5,1,0.335817263,0.335776394,0.9998782998835888,0,1000,13895
digits_n1000,20,3,johnson,J,5,1,0.406478727,0.406437379,0.9998982775794808,0,1000,13895
digits_n1000,20,3,dijkstra,D,6,1,0.341776258,0.341729366,0.999862799129833,0,1000,13895
digits_n1000,20,3,johnson,J,6,1,0.407374165,0.407334584,0.9999028387084881,0,1000,13895
digits_n1000,20,3,floyd_warshall,FW,6,1,1.202587675,1.202427295,0.9998666375821621,0,1000,13895
