dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
digits,5,dijkstra,D,1,1797,6427,37.5703125,37.4296875,65.16015625,27.58984375,65.34765625,24.63690948486328,2.9529342651367188,0
digits,5,dijkstra,D,2,1797,6427,37.57421875,37.43359375,65.16015625,27.5859375,65.34765625,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,3,1797,6427,37.57421875,37.43359375,65.16015625,27.5859375,65.34765625,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,4,1797,6427,37.57421875,37.43359375,65.16015625,27.5859375,65.34765625,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,5,1797,6427,37.578125,37.43359375,65.1640625,27.5859375,65.3515625,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,6,1797,6427,37.578125,37.4375,65.1640625,27.5859375,65.3515625,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,7,1797,6427,37.578125,37.4375,65.1640625,27.5859375,65.3515625,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,8,1797,6427,37.578125,37.4375,65.1640625,27.5859375,65.35546875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,9,1797,6427,37.578125,37.4375,65.16796875,27.58984375,65.35546875,24.63690948486328,2.9529342651367188,0
digits,5,dijkstra,D,10,1797,6427,37.58203125,37.4375,65.16796875,27.5859375,65.35546875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,11,1797,6427,37.58203125,37.4375,65.16796875,27.5859375,65.35546875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,12,1797,6427,37.58203125,37.44140625,65.16796875,27.5859375,65.35546875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,13,1797,6427,37.58203125,37.44140625,65.16796875,27.5859375,65.35546875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,14,1797,6427,37.58203125,37.44140625,65.16796875,27.5859375,65.359375,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,15,1797,6427,37.5859375,37.44140625,65.171875,27.5859375,65.36328125,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,16,1797,6427,37.5859375,37.4453125,65.171875,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,17,1797,6427,37.58984375,37.4453125,65.17578125,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,18,1797,6427,37.58984375,37.44921875,65.17578125,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,19,1797,6427,37.58984375,37.44921875,65.17578125,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,20,1797,6427,37.58984375,37.44921875,65.17578125,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,21,1797,6427,37.58984375,37.44921875,65.17578125,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,22,1797,6427,37.58984375,37.44921875,65.17578125,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,23,1797,6427,37.58984375,37.44921875,65.17578125,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,24,1797,6427,37.58984375,37.44921875,65.17578125,27.5859375,65.3671875,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,25,1797,6427,37.59375,37.44921875,65.1796875,27.5859375,65.37109375,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,26,1797,6427,37.59765625,37.453125,65.18359375,27.5859375,65.375,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,27,1797,6427,37.59765625,37.45703125,65.18359375,27.5859375,65.375,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,28,1797,6427,37.59765625,37.45703125,65.18359375,27.5859375,65.375,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,29,1797,6427,37.59765625,37.45703125,65.18359375,27.5859375,65.37890625,24.63690948486328,2.9490280151367188,0
digits,5,dijkstra,D,30,1797,6427,37.6015625,37.45703125,65.1875,27.5859375,65.37890625,24.63690948486328,2.9490280151367188,0
