dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n750,5,4,floyd_warshall,FW,1,1,0.322011672,0.321978513,0.9998970254717972,0,750,2663
digits_n750,5,4,johnson,J,1,1,0.106806289,0.106739238,0.9993722186153289,0,750,2663
digits_n750,5,4,dijkstra,D,1,1,0.096455255,0.096445824,0.999902224093441,0,750,2663
digits_n750,5,4,dijkstra,D,2,1,0.091994805,0.091983664,0.9998788953354486,0,750,2663
digits_n750,5,4,floyd_warshall,FW,2,1,0.315703529,0.315679882,0.9999250974479922,0,750,2663
digits_n750,5,4,johnson,J,2,1,0.103049904,0.103048522,0.9999865890219559,0,750,2663
digits_n750,5,4,dijkstra,D,3,1,0.096503285,0.096500616,0.9999723429103994,0,750,2663
digits_n750,5,4,floyd_warshall,FW,3,1,0.326349626,0.32624367,0.9996753297949236,0,750,2663
digits_n750,5,4,johnson,J,3,1,0.104668335,0.104657342,0.9998949730116563,0,750,2663
digits_n750,5,4,johnson,J,4,1,0.104582939,0.104580816,0.999979700321866,0,750,2663
digits_n750,5,4,dijkstra,D,4,1,0.092355968,0.092354135,0.9999801528797794,0,750,2663
digits_n750,5,4,floyd_warshall,FW,4,1,0.356489987,0.35641641,0.9997936071062776,0,750,2663
digits_n750,5,4,johnson,J,5,1,0.107833586,0.107818793,0.9998628163956265,0,750,2663
digits_n750,5,4,dijkstra,D,5,1,0.092864556,0.092837427,0.9997078648607333,0,750,2663
digits_n750,5,4,floyd_warshall,FW,5,1,0.324275512,0.324231862,0.9998653922409041,0,750,2663
digits_n750,5,4,dijkstra,D,6,1,0.093302902,0.09330021,0.9999711477355764,0,750,2663
digits_n750,5,4,floyd_warshall,FW,6,1,0.317907219,0.317883666,0.9999259123461427,0,750,2663
digits_n750,5,4,johnson,J,6,1,0.10726967,0.107269422,0.9999976880697032,0,750,2663
