dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n400,20,3,floyd_warshall,FW,1,1,0.090639377,0.090627702,0.9998711928481151,0,400,5358
digits_n400,20,3,johnson,J,1,1,0.068216752,0.068217014,1.000003840698836,0,400,5358
digits_n400,20,3,dijkstra,D,1,1,0.053562873,0.053555635,0.9998648690857191,0,400,5358
digits_n400,20,3,johnson,J,2,1,0.068718434,0.068709956,0.9998766269906559,0,400,5358
digits_n400,20,3,dijkstra,D,2,1,0.052246478,0.052246791,1.0000059908344445,0,400,5358
digits_n400,20,3,floyd_warshall,FW,2,1,0.085132474,0.085129874,0.9999694593628278,0,400,5358
digits_n400,20,3,floyd_warshall,FW,3,1,0.090011712,0.09000854,0.9999647601414359,0,400,5358
digits_n400,20,3,johnson,J,3,1,0.068436897,0.068428836,0.9998822126608109,0,400,5358
digits_n400,20,3,dijkstra,D,3,1,0.051681802,0.051683941,1.0000413878757555,0,400,5358
digits_n400,20,3,johnson,J,4,1,0.069676938,0.069666845,0.999855145758558,0,400,5358
digits_n400,20,3,dijkstra,D,4,1,0.050955418,0.050955372,0.9999990972500705,0,400,5358
digits_n400,20,3,floyd_warshall,FW,4,1,0.095409362,0.095407253,0.9999778952509922,0,400,5358
digits_n400,20,3,johnson,J,5,1,0.075886254,0.075876288,0.9998686718677667,0,400,5358
digits_n400,20,3,dijkstra,D,5,1,0.051647203,0.051647458,1.000004937343848,0,400,5358
digits_n400,20,3,floyd_warshall,FW,5,1,0.092146713,0.092117524,0.9996832334106155,0,400,5358
digits_n400,20,3,floyd_warshall,FW,6,1,0.092895338,0.092883122,0.9998684971682864,0,400,5358
digits_n400,20,3,dijkstra,D,6,1,0.051382621,0.051383315,1.0000135065122504,0,400,5358
digits_n400,20,3,johnson,J,6,1,0.070351749,0.070351699,0.9999992892856153,0,400,5358
