dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
breast_cancer,5,floyd_warshall,FW,1,569,2168,37.5078125,37.3984375,42.2734375,4.765625,42.375,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,2,569,2168,37.5078125,37.40234375,42.27734375,4.76953125,42.37890625,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,3,569,2168,37.5078125,37.40234375,42.27734375,4.76953125,42.37890625,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,4,569,2168,37.5078125,37.40234375,42.27734375,4.76953125,42.37890625,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,5,569,2168,37.51171875,37.40234375,42.27734375,4.765625,42.3828125,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,6,569,2168,37.51171875,37.40625,42.28125,4.76953125,42.3828125,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,7,569,2168,37.51171875,37.40625,42.28125,4.76953125,42.3828125,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,8,569,2168,37.51171875,37.40625,42.28125,4.76953125,42.38671875,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,9,569,2168,37.515625,37.40625,42.28125,4.765625,42.38671875,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,10,569,2168,37.515625,37.41015625,42.28515625,4.76953125,42.38671875,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,11,569,2168,37.515625,37.41015625,42.28515625,4.76953125,42.390625,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,12,569,2168,37.51953125,37.41015625,42.28515625,4.765625,42.390625,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,13,569,2168,37.51953125,37.41015625,42.28515625,4.765625,42.390625,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,14,569,2168,37.51953125,37.41015625,42.28515625,4.765625,42.390625,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,15,569,2168,37.5234375,37.4140625,42.2890625,4.765625,42.39453125,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,16,569,2168,37.5234375,37.41796875,42.29296875,4.76953125,42.39453125,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,17,569,2168,37.5234375,37.41796875,42.29296875,4.76953125,42.3984375,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,18,569,2168,37.52734375,37.41796875,42.29296875,4.765625,42.3984375,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,19,569,2168,37.52734375,37.421875,42.296875,4.76953125,42.3984375,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,20,569,2168,37.52734375,37.421875,42.296875,4.76953125,42.3984375,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,21,569,2168,37.52734375,37.421875,42.296875,4.76953125,42.3984375,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,22,569,2168,37.52734375,37.421875,42.296875,4.76953125,42.3984375,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,23,569,2168,37.52734375,37.421875,42.296875,4.76953125,42.3984375,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,24,569,2168,37.52734375,37.421875,42.296875,4.76953125,42.3984375,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,25,569,2168,37.53125,37.421875,42.296875,4.765625,42.40234375,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,26,569,2168,37.53125,37.42578125,42.30078125,4.76953125,42.40625,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,27,569,2168,37.53515625,37.42578125,42.30078125,4.765625,42.40625,2.4701004028320312,2.2955245971679688,0
breast_cancer,5,floyd_warshall,FW,28,569,2168,37.53515625,37.4296875,42.3046875,4.76953125,42.40625,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,29,569,2168,37.53515625,37.4296875,42.3046875,4.76953125,42.40625,2.4701004028320312,2.2994308471679688,0
breast_cancer,5,floyd_warshall,FW,30,569,2168,37.5390625,37.4296875,42.3046875,4.765625,42.41015625,2.4701004028320312,2.2955245971679688,0
