dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
breast_cancer,20,dijkstra,D,1,569,8390,37.7578125,37.578125,43.203125,5.4453125,43.33984375,2.4701004028320312,2.9752120971679688,0
breast_cancer,20,dijkstra,D,2,569,8390,37.7578125,37.58203125,43.20703125,5.44921875,43.33984375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,3,569,8390,37.7578125,37.58203125,43.20703125,5.44921875,43.33984375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,4,569,8390,37.7578125,37.58203125,43.20703125,5.44921875,43.33984375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,5,569,8390,37.76171875,37.58203125,43.20703125,5.4453125,43.34375,2.4701004028320312,2.9752120971679688,0
breast_cancer,20,dijkstra,D,6,569,8390,37.76171875,37.5859375,43.2109375,5.44921875,43.34375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,7,569,8390,37.76171875,37.5859375,43.2109375,5.44921875,43.34375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,8,569,8390,37.76171875,37.5859375,43.2109375,5.44921875,43.34375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,9,569,8390,37.76171875,37.5859375,43.2109375,5.44921875,43.34375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,10,569,8390,37.76171875,37.5859375,43.2109375,5.44921875,43.34765625,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,11,569,8390,37.76171875,37.5859375,43.2109375,5.44921875,43.34765625,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,12,569,8390,37.765625,37.5859375,43.2109375,5.4453125,43.3515625,2.4701004028320312,2.9752120971679688,0
breast_cancer,20,dijkstra,D,13,569,8390,37.76953125,37.58984375,43.21484375,5.4453125,43.3515625,2.4701004028320312,2.9752120971679688,0
breast_cancer,20,dijkstra,D,14,569,8390,37.76953125,37.59375,43.21875,5.44921875,43.35546875,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,15,569,8390,37.7734375,37.59375,43.21875,5.4453125,43.359375,2.4701004028320312,2.9752120971679688,0
breast_cancer,20,dijkstra,D,16,569,8390,37.7734375,37.59765625,43.22265625,5.44921875,43.359375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,17,569,8390,37.7734375,37.59765625,43.22265625,5.44921875,43.359375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,18,569,8390,37.7734375,37.59765625,43.22265625,5.44921875,43.359375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,19,569,8390,37.7734375,37.59765625,43.22265625,5.44921875,43.359375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,20,569,8390,37.7734375,37.59765625,43.22265625,5.44921875,43.359375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,21,569,8390,37.7734375,37.59765625,43.22265625,5.44921875,43.36328125,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,22,569,8390,37.77734375,37.59765625,43.22265625,5.4453125,43.36328125,2.4701004028320312,2.9752120971679688,0
breast_cancer,20,dijkstra,D,23,569,8390,37.77734375,37.6015625,43.2265625,5.44921875,43.36328125,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,24,569,8390,37.77734375,37.6015625,43.2265625,5.44921875,43.36328125,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,25,569,8390,37.78125,37.6015625,43.2265625,5.4453125,43.36328125,2.4701004028320312,2.9752120971679688,0
breast_cancer,20,dijkstra,D,26,569,8390,37.78125,37.60546875,43.23046875,5.44921875,43.3671875,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,27,569,8390,37.78125,37.60546875,43.23046875,5.44921875,43.3671875,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,28,569,8390,37.78125,37.60546875,43.23046875,5.44921875,43.3671875,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,29,569,8390,37.78125,37.60546875,43.23046875,5.44921875,43.37109375,2.4701004028320312,2.9791183471679688,0
breast_cancer,20,dijkstra,D,30,569,8390,37.78515625,37.60546875,43.23046875,5.4453125,43.375,2.4701004028320312,2.9752120971679688,0
