dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n100,5,0,johnson,J,1,24,0.0019695675833333332,0.0019700749583333333,1.000257607306443,0,100,333
digits_n100,5,0,dijkstra,D,1,25,0.00176680412,0.00176684488,1.0000230699031876,0,100,333
digits_n100,5,0,floyd_warshall,FW,1,40,0.0012476869,0.0012472744,0.9996693882094939,0,100,333
digits_n100,5,0,johnson,J,2,24,0.0020140298333333334,0.0020145024166666665,1.0002346456470066,0,100,333
digits_n100,5,0,dijkstra,D,2,25,0.0018219359199999998,0.00182198584,1.0000273994268691,0,100,333
digits_n100,5,0,floyd_warshall,FW,2,40,0.001237644925,0.0012373864749999999,0.9997911759707655,0,100,333
digits_n100,5,0,dijkstra,D,3,25,0.00179014812,0.00179021536,1.0000375611376784,0,100,333
digits_n100,5,0,floyd_warshall,FW,3,40,0.0013488905000000001,0.00134774145,0.9991481517587971,0,100,333
digits_n100,5,0,johnson,J,3,24,0.0020365744583333333,0.0020366147083333334,1.0000197635789034,0,100,333
digits_n100,5,0,johnson,J,4,24,0.0020319566666666664,0.0020319889583333335,1.0000158919071438,0,100,333
digits_n100,5,0,dijkstra,D,4,25,0.0018092315999999999,0.0018092539199999998,1.000012336729029,0,100,333
digits_n100,5,0,floyd_warshall,FW,4,40,0.0012921350999999998,0.0012921386749999999,1.0000027667385554,0,100,333
digits_n100,5,0,dijkstra,D,5,25,0.00175046072,0.00175049528,1.0000197433736189,0,100,333
digits_n100,5,0,floyd_warshall,FW,5,40,0.001228866375,0.00122887305,1.0000054318354996,0,100,333
digits_n100,5,0,johnson,J,5,24,0.0019570404583333333,0.00195704525,1.00000244842494,0,100,333
digits_n100,5,0,floyd_warshall,FW,6,40,0.0012603421999999999,0.0012606782,1.0002665942630502,0,100,333
digits_n100,5,0,johnson,J,6,24,0.0019535822916666667,0.0019536582916666666,1.0000389028915362,0,100,333
digits_n100,5,0,dijkstra,D,6,25,0.00175109488,0.0017511518400000002,1.000032528220287,0,100,333
