dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1250,10,4,johnson,J,1,1,0.411821176,0.411774936,0.9998877182556537,0,1250,8842
digits_n1250,10,4,floyd_warshall,FW,1,1,2.043527524,2.043164645,0.9998224251957764,0,1250,8842
digits_n1250,10,4,dijkstra,D,1,1,0.360250039,0.360214678,0.9999018431750953,0,1250,8842
digits_n1250,10,4,johnson,J,2,1,0.443043024,0.442982128,0.9998625505950861,0,1250,8842
digits_n1250,10,4,floyd_warshall,FW,2,1,2.057167431,2.056569259,0.9997092254179287,0,1250,8842
digits_n1250,10,4,dijkstra,D,2,1,0.453810354,0.453736983,0.9998383223314468,0,1250,8842
digits_n1250,10,4,dijkstra,D,3,1,0.353352897,0.35331113,0.9998817980541418,0,1250,8842
digits_n1250,10,4,johnson,J,3,1,0.414273231,0.41421423,0.9998575795016792,0,1250,8842
digits_n1250,10,4,floyd_warshall,FW,3,1,2.013628101,2.013261413,0.9998178968599921,0,1250,8842
digits_n1250,10,4,johnson,J,4,1,0.417075915,0.417034455,0.9999005936365326,0,1250,8842
digits_n1250,10,4,dijkstra,D,4,1,0.335725459,0.335699583,0.9999229251184076,0,1250,8842
digits_n1250,10,4,floyd_warshall,FW,4,1,2.010877306,2.010561589,0.9998429953935738,0,1250,8842
digits_n1250,10,4,dijkstra,D,5,1,0.355226172,0.355190216,0.9998987799806598,0,1250,8842
digits_n1250,10,4,floyd_warshall,FW,5,1,2.002820838,2.002489431,0.9998345298821981,0,1250,8842
digits_n1250,10,4,johnson,J,5,1,0.412318492,0.412253415,0.9998421681266724,0,1250,8842
digits_n1250,10,4,johnson,J,6,1,0.418076088,0.418033502,0.9998981381590042,0,1250,8842
digits_n1250,10,4,dijkstra,D,6,1,0.336213115,0.336104435,0.9996767526454166,0,1250,8842
digits_n1250,10,4,floyd_warshall,FW,6,1,2.016264817,2.015927452,0.9998326782289928,0,1250,8842
