dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n150,20,2,floyd_warshall,FW,1,9,0.0059868372222222225,0.005987120555555555,1.0000473260459264,0,150,1982
digits_n150,20,2,johnson,J,1,1,0.010574584,0.010581122,1.000618274912753,0,150,1982
digits_n150,20,2,dijkstra,D,1,7,0.007434876142857143,0.007435029714285715,1.0000206555463227,0,150,1982
digits_n150,20,2,dijkstra,D,2,7,0.007673719714285715,0.0076738299999999995,1.0000143718715813,0,150,1982
digits_n150,20,2,johnson,J,2,1,0.009739438,0.009734765,0.9995201981880268,0,150,1982
digits_n150,20,2,floyd_warshall,FW,2,9,0.005794771777777778,0.005792519222222222,0.9996112779515849,0,150,1982
digits_n150,20,2,johnson,J,3,1,0.010224049,0.010228704,1.0004552990698694,0,150,1982
digits_n150,20,2,dijkstra,D,3,7,0.007446254428571429,0.007446446571428572,1.000025803960768,0,150,1982
digits_n150,20,2,floyd_warshall,FW,3,9,0.005796510555555555,0.005796621333333333,1.0000191111146468,0,150,1982
digits_n150,20,2,floyd_warshall,FW,4,9,0.005873103888888889,0.005873189777777777,1.0000146241051602,0,150,1982
digits_n150,20,2,johnson,J,4,1,0.009754225,0.009758202,1.0004077207569029,0,150,1982
digits_n150,20,2,dijkstra,D,4,7,0.0074029335714285716,0.007403003285714286,1.0000094171162068,0,150,1982
digits_n150,20,2,johnson,J,5,1,0.01059885,0.0106031,1.0004009868995223,0,150,1982
digits_n150,20,2,dijkstra,D,5,7,0.007395001857142857,0.007394972,0.9999959625239542,0,150,1982
digits_n150,20,2,floyd_warshall,FW,5,9,0.005866670444444445,0.005866939555555555,1.0000458711825828,0,150,1982
digits_n150,20,2,floyd_warshall,FW,6,9,0.006392903444444444,0.006393099222222223,1.000030624235057,0,150,1982
digits_n150,20,2,dijkstra,D,6,7,0.008147176142857144,0.008147354714285715,1.0000219181990717,0,150,1982
digits_n150,20,2,johnson,J,6,1,0.011196494,0.011201807,1.000474523542816,0,150,1982
