dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n300,5,4,johnson,J,1,1,0.03038291,0.030390098,1.000236580367055,0,300,1058
digits_n300,5,4,dijkstra,D,1,1,0.02325538,0.023261215,1.0002509096819747,0,300,1058
digits_n300,5,4,floyd_warshall,FW,1,1,0.026043004,0.026046987,1.000152939346014,0,300,1058
digits_n300,5,4,dijkstra,D,2,1,0.01486043,0.014864636,1.0002830335326771,0,300,1058
digits_n300,5,4,floyd_warshall,FW,2,1,0.023292698,0.023296354,1.0001569590607322,0,300,1058
digits_n300,5,4,johnson,J,2,1,0.018791358,0.018795092,1.0001987083637063,0,300,1058
digits_n300,5,4,johnson,J,3,1,0.018404151,0.018408037,1.00021114801764,0,300,1058
digits_n300,5,4,floyd_warshall,FW,3,1,0.023327479,0.023331353,1.0001660702384514,0,300,1058
digits_n300,5,4,dijkstra,D,3,1,0.014929457,0.014933126,1.0002457557565556,0,300,1058
digits_n300,5,4,johnson,J,4,1,0.018417368,0.018421906,1.0002463978566318,0,300,1058
digits_n300,5,4,floyd_warshall,FW,4,1,0.023469109,0.023472915,1.0001621706218162,0,300,1058
digits_n300,5,4,dijkstra,D,4,1,0.015332304,0.015342821,1.0006859373516204,0,300,1058
digits_n300,5,4,floyd_warshall,FW,5,1,0.021987114,0.021982857,0.9998063865953487,0,300,1058
digits_n300,5,4,johnson,J,5,1,0.018171755,0.018175317,1.0001960184913343,0,300,1058
digits_n300,5,4,dijkstra,D,5,1,0.015511437,0.015515054,1.0002331827799062,0,300,1058
digits_n300,5,4,johnson,J,6,1,0.018793881,0.018797495,1.0001922966310153,0,300,1058
digits_n300,5,4,dijkstra,D,6,1,0.014624498,0.014627567,1.0002098533570178,0,300,1058
digits_n300,5,4,floyd_warshall,FW,6,1,0.022612491,0.022615266,1.0001227197835036,0,300,1058
