dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n200,10,0,johnson,J,1,1,0.012243746,0.012248747,1.000408453425937,0,200,1349
digits_n200,10,0,dijkstra,D,1,1,0.010149816,0.010154297,1.0004414858358022,0,200,1349
digits_n200,10,0,floyd_warshall,FW,1,1,0.011140074,0.011145216,1.0004615768261502,0,200,1349
digits_n200,10,0,johnson,J,2,1,0.012769606,0.012774783,1.0004054157974804,0,200,1349
digits_n200,10,0,floyd_warshall,FW,2,1,0.010574125,0.010579098,1.000470298960907,0,200,1349
digits_n200,10,0,dijkstra,D,2,1,0.010183128,0.010187664,1.0004454426969789,0,200,1349
digits_n200,10,0,floyd_warshall,FW,3,1,0.010764577,0.010772743,1.0007585992463985,0,200,1349
digits_n200,10,0,johnson,J,3,1,0.01195384,0.011957615,1.000315798103371,0,200,1349
digits_n200,10,0,dijkstra,D,3,1,0.00937666,0.009380923,1.0004546394984994,0,200,1349
digits_n200,10,0,dijkstra,D,4,1,0.009347951,0.009351777,1.000409287554032,0,200,1349
digits_n200,10,0,floyd_warshall,FW,4,1,0.010203079,0.010206243,1.0003101024700485,0,200,1349
digits_n200,10,0,johnson,J,4,1,0.011113347,0.011116814,1.0003119672228356,0,200,1349
digits_n200,10,0,floyd_warshall,FW,5,1,0.010011689,0.010015005,1.000331212845305,0,200,1349
digits_n200,10,0,dijkstra,D,5,1,0.008865242,0.008868509,1.0003685178588468,0,200,1349
digits_n200,10,0,johnson,J,5,1,0.012161726,0.012165561,1.0003153335307835,0,200,1349
digits_n200,10,0,dijkstra,D,6,1,0.009238976,0.009243532,1.0004931282427838,0,200,1349
digits_n200,10,0,johnson,J,6,1,0.01139262,0.011396808,1.000367606397826,0,200,1349
digits_n200,10,0,floyd_warshall,FW,6,1,0.010091422,0.010094869,1.0003415772326238,0,200,1349
