dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n150,5,2,floyd_warshall,FW,1,16,0.0034301539375,0.0034296501875,0.999853140701794,0,150,528
digits_n150,5,2,johnson,J,1,12,0.00451695475,0.004515976333333334,0.9997833901996326,0,150,528
digits_n150,5,2,dijkstra,D,1,14,0.003549844642857143,0.0035473835,0.9993066899808996,0,150,528
digits_n150,5,2,johnson,J,2,12,0.004339411083333334,0.004339546166666667,1.000031129416121,0,150,528
digits_n150,5,2,floyd_warshall,FW,2,16,0.0035536036875,0.0035536728125,1.0000194520847228,0,150,528
digits_n150,5,2,dijkstra,D,2,14,0.0036760035714285713,0.003676023642857143,1.000005460122163,0,150,528
digits_n150,5,2,johnson,J,3,12,0.004470718333333333,0.004470804166666667,1.0000191990026956,0,150,528
digits_n150,5,2,dijkstra,D,3,14,0.003648196214285714,0.003648255357142857,1.0000162115340483,0,150,528
digits_n150,5,2,floyd_warshall,FW,3,16,0.0032772189375,0.0032772224375,1.0000010679786937,0,150,528
digits_n150,5,2,johnson,J,4,12,0.004221563166666667,0.004221570916666666,1.0000018358128715,0,150,528
digits_n150,5,2,dijkstra,D,4,14,0.0034450307857142857,0.0034450515,1.000006012801337,0,150,528
digits_n150,5,2,floyd_warshall,FW,4,16,0.0033736208125,0.003373853875,1.000069083786517,0,150,528
digits_n150,5,2,floyd_warshall,FW,5,16,0.00336255825,0.003359522625,0.9990972275350173,0,150,528
digits_n150,5,2,dijkstra,D,5,14,0.0035816097857142857,0.003580686571428571,0.9997422348215049,0,150,528
digits_n150,5,2,johnson,J,5,12,0.00430958875,0.004310073583333333,1.0001125010671454,0,150,528
digits_n150,5,2,dijkstra,D,6,14,0.0036283630714285713,0.0036284949285714284,1.0000363406694042,0,150,528
digits_n150,5,2,floyd_warshall,FW,6,16,0.0034791383125,0.0034792179375,1.0000228864140623,0,150,528
digits_n150,5,2,johnson,J,6,12,0.0046210460833333335,0.004621217666666667,1.0000371308422895,0,150,528
