dataset,k,algorithm,method,repeat,nodes,edges,baseline_rss_mib,baseline_maxrss_mib,peak_maxrss_mib,incremental_peak_rss_mib,end_rss_mib,output_matrix_mib,temporary_over_output_mib,affinity_cpu
diabetes,10,floyd_warshall,FW,1,442,3083,37.63671875,37.53515625,41.41015625,3.7734375,41.49609375,1.490509033203125,2.282928466796875,0
diabetes,10,floyd_warshall,FW,2,442,3083,37.63671875,37.5390625,41.4140625,3.77734375,41.49609375,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,3,442,3083,37.63671875,37.5390625,41.4140625,3.77734375,41.49609375,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,4,442,3083,37.63671875,37.5390625,41.4140625,3.77734375,41.49609375,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,5,442,3083,37.640625,37.5390625,41.4140625,3.7734375,41.5,1.490509033203125,2.282928466796875,0
diabetes,10,floyd_warshall,FW,6,442,3083,37.640625,37.54296875,41.41796875,3.77734375,41.5,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,7,442,3083,37.640625,37.54296875,41.41796875,3.77734375,41.5,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,8,442,3083,37.640625,37.54296875,41.41796875,3.77734375,41.5,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,9,442,3083,37.64453125,37.54296875,41.41796875,3.7734375,41.50390625,1.490509033203125,2.282928466796875,0
diabetes,10,floyd_warshall,FW,10,442,3083,37.64453125,37.546875,41.421875,3.77734375,41.50390625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,11,442,3083,37.64453125,37.546875,41.421875,3.77734375,41.50390625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,12,442,3083,37.64453125,37.546875,41.421875,3.77734375,41.5078125,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,13,442,3083,37.6484375,37.546875,41.421875,3.7734375,41.5078125,1.490509033203125,2.282928466796875,0
diabetes,10,floyd_warshall,FW,14,442,3083,37.6484375,37.546875,41.421875,3.7734375,41.5078125,1.490509033203125,2.282928466796875,0
diabetes,10,floyd_warshall,FW,15,442,3083,37.65234375,37.55078125,41.42578125,3.7734375,41.51171875,1.490509033203125,2.282928466796875,0
diabetes,10,floyd_warshall,FW,16,442,3083,37.65234375,37.5546875,41.4296875,3.77734375,41.51171875,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,17,442,3083,37.65234375,37.5546875,41.4296875,3.77734375,41.51171875,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,18,442,3083,37.65234375,37.5546875,41.4296875,3.77734375,41.515625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,19,442,3083,37.65625,37.55859375,41.43359375,3.77734375,41.515625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,20,442,3083,37.65625,37.55859375,41.43359375,3.77734375,41.515625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,21,442,3083,37.65625,37.55859375,41.43359375,3.77734375,41.515625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,22,442,3083,37.65625,37.55859375,41.43359375,3.77734375,41.515625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,23,442,3083,37.65625,37.55859375,41.43359375,3.77734375,41.515625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,24,442,3083,37.65625,37.55859375,41.43359375,3.77734375,41.515625,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,25,442,3083,37.66015625,37.55859375,41.43359375,3.7734375,41.51953125,1.490509033203125,2.282928466796875,0
diabetes,10,floyd_warshall,FW,26,442,3083,37.66015625,37.5625,41.4375,3.77734375,41.51953125,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,27,442,3083,37.66015625,37.5625,41.4375,3.77734375,41.5234375,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,28,442,3083,37.6640625,37.56640625,41.44140625,3.77734375,41.5234375,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,29,442,3083,37.6640625,37.56640625,41.44140625,3.77734375,41.5234375,1.490509033203125,2.286834716796875,0
diabetes,10,floyd_warshall,FW,30,442,3083,37.66796875,37.56640625,41.44140625,3.7734375,41.52734375,1.490509033203125,2.282928466796875,0
