dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n250,5,2,floyd_warshall,FW,1,1,0.012828797,0.012832731,1.000306653850708,0,250,878
digits_n250,5,2,dijkstra,D,1,1,0.010177872,0.010182761,1.0004803558150468,0,250,878
digits_n250,5,2,johnson,J,1,1,0.010981214,0.010984228,1.0002744687427092,0,250,878
digits_n250,5,2,johnson,J,2,1,0.01124889,0.011252049,1.000280827708334,0,250,878
digits_n250,5,2,floyd_warshall,FW,2,1,0.013637869,0.013641074,1.000235007390084,0,250,878
digits_n250,5,2,dijkstra,D,2,1,0.010413136,0.010416967,1.000367900697734,0,250,878
digits_n250,5,2,dijkstra,D,3,1,0.010489283,0.01049405,1.000454463856109,0,250,878
digits_n250,5,2,floyd_warshall,FW,3,1,0.012606065,0.012609079,1.0002390912628167,0,250,878
digits_n250,5,2,johnson,J,3,1,0.012500914,0.012504387,1.0002778196858246,0,250,878
digits_n250,5,2,floyd_warshall,FW,4,1,0.014904844,0.014908531,1.000247369244522,0,250,878
digits_n250,5,2,dijkstra,D,4,1,0.011022265,0.011026269,1.0003632647191842,0,250,878
digits_n250,5,2,johnson,J,4,1,0.013398978,0.01340247,1.0002606168918255,0,250,878
digits_n250,5,2,floyd_warshall,FW,5,1,0.013379142,0.013382113,1.0002220620724407,0,250,878
digits_n250,5,2,dijkstra,D,5,1,0.011262999,0.011266576,1.0003175885925233,0,250,878
digits_n250,5,2,johnson,J,5,1,0.01345622,0.01345947,1.0002415239941083,0,250,878
digits_n250,5,2,johnson,J,6,1,0.014049257,0.014053147,1.000276882969683,0,250,878
digits_n250,5,2,dijkstra,D,6,1,0.011218465,0.011222783,1.0003849011428925,0,250,878
digits_n250,5,2,floyd_warshall,FW,6,1,0.015497834,0.015501825,1.000257519857291,0,250,878
