dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n1797,5,0,dijkstra,D,1,1,0.557014589,0.556946259,0.9998773281681498,0,1797,6427
digits_n1797,5,0,johnson,J,1,1,0.626959115,0.626876874,0.9998688255772468,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,1,1,4.922698269,4.921942388,0.9998464498617029,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,2,1,4.966915012,4.966097085,0.99983532494556,0,1797,6427
digits_n1797,5,0,johnson,J,2,1,0.650992468,0.650844625,0.9997728959899425,0,1797,6427
digits_n1797,5,0,dijkstra,D,2,1,0.522112879,0.522055577,0.9998902497863877,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,3,1,4.917583637,4.916764981,0.9998335247429571,0,1797,6427
digits_n1797,5,0,dijkstra,D,3,1,0.558985864,0.558896991,0.999841010290736,0,1797,6427
digits_n1797,5,0,johnson,J,3,1,0.695670685,0.695583123,0.9998741329742823,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,4,1,4.942082748,4.941241991,0.999829878000254,0,1797,6427
digits_n1797,5,0,dijkstra,D,4,1,0.548971959,0.548877131,0.9998272625797269,0,1797,6427
digits_n1797,5,0,johnson,J,4,1,0.624441322,0.624330805,0.9998230145954371,0,1797,6427
digits_n1797,5,0,dijkstra,D,5,1,0.512545695,0.512483336,0.9998783347502312,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,5,1,4.984182627,4.983366642,0.999836285092047,0,1797,6427
digits_n1797,5,0,johnson,J,5,1,0.641378067,0.641260345,0.9998164545904248,0,1797,6427
digits_n1797,5,0,johnson,J,6,1,0.626599799,0.626530146,0.9998888397345306,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,6,1,4.832760139,4.831881619,0.999818215683226,0,1797,6427
digits_n1797,5,0,dijkstra,D,6,1,0.560519342,0.56041548,0.999814703985719,0,1797,6427
digits_n1797,5,0,johnson,J,7,1,0.635877837,0.635814175,0.9998998832852859,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,7,1,4.883479999,4.882712337,0.9998428043116471,0,1797,6427
digits_n1797,5,0,dijkstra,D,7,1,0.583330623,0.583236597,0.9998388118225021,0,1797,6427
digits_n1797,5,0,johnson,J,8,1,0.652905475,0.652785356,0.9998160239045323,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,8,1,4.86979993,4.869034507,0.9998428224955845,0,1797,6427
digits_n1797,5,0,dijkstra,D,8,1,0.550189405,0.550085138,0.9998104888988184,0,1797,6427
digits_n1797,5,0,johnson,J,9,1,0.62309244,0.622957552,0.9997835184776115,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,9,1,5.037057579,5.036204933,0.9998307253815094,0,1797,6427
digits_n1797,5,0,dijkstra,D,9,1,0.548576827,0.548513477,0.9998845193655983,0,1797,6427
digits_n1797,5,0,dijkstra,D,10,1,0.589741421,0.589613415,0.9997829455496224,0,1797,6427
digits_n1797,5,0,johnson,J,10,1,0.617065557,0.61698555,0.9998703427875817,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,10,1,5.059033215,5.058048658,0.9998053863340763,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,11,1,4.918606794,4.917760516,0.9998279435548636,0,1797,6427
digits_n1797,5,0,dijkstra,D,11,1,0.579684146,0.579607275,0.9998673915777576,0,1797,6427
digits_n1797,5,0,johnson,J,11,1,0.643404938,0.643313617,0.999858066056683,0,1797,6427
digits_n1797,5,0,dijkstra,D,12,1,0.58636076,0.586311573,0.9999161147823057,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,12,1,4.93655085,4.935669815,0.9998215282234963,0,1797,6427
digits_n1797,5,0,johnson,J,12,1,0.637002571,0.636883566,0.9998131797179197,0,1797,6427
digits_n1797,5,0,johnson,J,13,1,0.628346997,0.628222867,0.9998024499192443,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,13,1,4.88178827,4.881036536,0.9998460125760431,0,1797,6427
digits_n1797,5,0,dijkstra,D,13,1,0.543785046,0.543682455,0.999811339056205,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,14,1,4.986694886,4.985896473,0.9998398913472245,0,1797,6427
digits_n1797,5,0,dijkstra,D,14,1,0.588035657,0.587943391,0.9998430945489416,0,1797,6427
digits_n1797,5,0,johnson,J,14,1,0.639661016,0.639589886,0.9998888004767825,0,1797,6427
digits_n1797,5,0,johnson,J,15,1,0.626659597,0.626579352,0.9998719480234819,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,15,1,5.028604089,5.027701097,0.9998204288935819,0,1797,6427
digits_n1797,5,0,dijkstra,D,15,1,0.585544938,0.585470271,0.9998724828870438,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,16,1,5.003526389,5.002683111,0.9998314632652174,0,1797,6427
digits_n1797,5,0,johnson,J,16,1,0.695809834,0.695725318,0.9998785357782111,0,1797,6427
digits_n1797,5,0,dijkstra,D,16,1,0.531278031,0.531204975,0.9998624900791351,0,1797,6427
digits_n1797,5,0,dijkstra,D,17,1,0.577902205,0.577820991,0.9998594675720263,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,17,1,5.531336539,5.530370094,0.9998252782138304,0,1797,6427
digits_n1797,5,0,johnson,J,17,1,0.751476762,0.751344966,0.9998246173312808,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,18,1,5.207790864,5.206908882,0.9998306418166488,0,1797,6427
digits_n1797,5,0,johnson,J,18,1,0.62925349,0.6291216,0.9997904024338427,0,1797,6427
digits_n1797,5,0,dijkstra,D,18,1,0.527025333,0.526959466,0.9998750211880232,0,1797,6427
digits_n1797,5,0,johnson,J,19,1,0.624952892,0.624880351,0.9998839256511511,0,1797,6427
digits_n1797,5,0,floyd_warshall,FW,19,1,4.949858126,4.948929775,0.9998124489679566,0,1797,6427
digits_n1797,5,0,dijkstra,D,19,1,0.552212028,0.552107049,0.9998098936736668,0,1797,6427
digits_n1797,5,0,dijkstra,D,20,1,0.535357393,0.535289804,0.9998737497587897,0,1797,6427
