dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
wine,20,0,dijkstra,D,1,1,0.010785271,0.010790031,1.0004413426422014,0,178,2390
wine,20,0,johnson,J,1,1,0.01387149,0.01387588,1.0003164764563865,0,178,2390
wine,20,0,floyd_warshall,FW,1,8,0.006327871375,0.006328129375,1.000040772004472,0,178,2390
wine,20,0,dijkstra,D,2,1,0.010169601,0.010173836,1.0004164371837203,0,178,2390
wine,20,0,johnson,J,2,1,0.013638933,0.013642711,1.0002770011407784,0,178,2390
wine,20,0,floyd_warshall,FW,2,8,0.00671704625,0.0067171665,1.000017902214087,0,178,2390
wine,20,0,johnson,J,3,1,0.015100346,0.015104842,1.0002977415219492,0,178,2390
wine,20,0,floyd_warshall,FW,3,8,0.0071937925,0.00719380575,1.0000018418657475,0,178,2390
wine,20,0,dijkstra,D,3,1,0.011349568,0.011354485,1.0004332323485792,0,178,2390
wine,20,0,johnson,J,4,1,0.013141019,0.013146146,1.0003901523922916,0,178,2390
wine,20,0,floyd_warshall,FW,4,8,0.006306482875,0.00630650075,1.0000028343849265,0,178,2390
wine,20,0,dijkstra,D,4,1,0.010251417,0.010254956,1.0003452205680445,0,178,2390
wine,20,0,johnson,J,5,1,0.012762253,0.012766374,1.0003229053678846,0,178,2390
wine,20,0,floyd_warshall,FW,5,8,0.006103493875,0.00610356125,1.0000110387593368,0,178,2390
wine,20,0,dijkstra,D,5,1,0.010375628,0.010379519,1.0003750134449694,0,178,2390
wine,20,0,dijkstra,D,6,1,0.010577497,0.010583071,1.000526967769407,0,178,2390
wine,20,0,johnson,J,6,1,0.012626295,0.01262998,1.0002918512516936,0,178,2390
wine,20,0,floyd_warshall,FW,6,8,0.00595799375,0.00595660875,0.9997675391989125,0,178,2390
wine,20,0,johnson,J,7,1,0.012000177,0.012003586,1.000284079143166,0,178,2390
wine,20,0,floyd_warshall,FW,7,8,0.005850642875,0.005849617375,0.9998247201167616,0,178,2390
wine,20,0,dijkstra,D,7,1,0.01051913,0.0105237,1.0004344465749544,0,178,2390
wine,20,0,floyd_warshall,FW,8,8,0.005906647625,0.005906728875,1.000013755687686,0,178,2390
wine,20,0,johnson,J,8,1,0.012249295,0.012252578,1.0002680154245611,0,178,2390
wine,20,0,dijkstra,D,8,1,0.010000329,0.010003393,1.0003063899197715,0,178,2390
wine,20,0,floyd_warshall,FW,9,8,0.005895694125,0.005895712375,1.0000030954794488,0,178,2390
wine,20,0,dijkstra,D,9,1,0.010057008,0.01006033,1.0003303169292497,0,178,2390
wine,20,0,johnson,J,9,1,0.012122111,0.012125404,1.0002716523549404,0,178,2390
wine,20,0,johnson,J,10,1,0.012248574,0.012251701,1.0002552950245474,0,178,2390
wine,20,0,floyd_warshall,FW,10,8,0.005922744125,0.00592267475,0.9999882866795297,0,178,2390
wine,20,0,dijkstra,D,10,1,0.010478824,0.010482723,1.0003720837376409,0,178,2390
wine,20,0,dijkstra,D,11,1,0.010463834,0.010467242,1.000325693240164,0,178,2390
wine,20,0,johnson,J,11,1,0.01276391,0.012767168,1.0002552509379963,0,178,2390
wine,20,0,floyd_warshall,FW,11,8,0.0059720545,0.0059706795,0.999769760975892,0,178,2390
wine,20,0,johnson,J,12,1,0.011989408,0.011992926,1.000293425663719,0,178,2390
