dataset,k,seed_id,algorithm,method,repeat,batch_iterations,wall_time_s,cpu_time_s,cpu_wall_ratio,affinity_cpu,nodes,edges
digits_n200,5,2,dijkstra,D,1,8,0.00638235475,0.006382509125,1.0000241877811633,0,200,694
digits_n200,5,2,johnson,J,1,7,0.007889264714285714,0.007889687285714287,1.0000535628406293,0,200,694
digits_n200,5,2,floyd_warshall,FW,1,7,0.008043282285714286,0.008043504428571428,1.0000276184335264,0,200,694
digits_n200,5,2,dijkstra,D,2,8,0.006565676375,0.006565992875,1.0000482052391746,0,200,694
digits_n200,5,2,johnson,J,2,7,0.008165158857142857,0.008165364142857142,1.0000251416681385,0,200,694
digits_n200,5,2,floyd_warshall,FW,2,7,0.007579075142857142,0.007579181142857143,1.0000139858753216,0,200,694
digits_n200,5,2,dijkstra,D,3,8,0.00655521625,0.006555358625,1.0000217193444991,0,200,694
digits_n200,5,2,johnson,J,3,7,0.008340465714285714,0.008340891142857142,1.0000510077717482,0,200,694
digits_n200,5,2,floyd_warshall,FW,3,7,0.008023897428571429,0.008022760142857143,0.9998582626803982,0,200,694
digits_n200,5,2,johnson,J,4,7,0.008304302571428572,0.008299351571428571,0.9994038030337388,0,200,694
digits_n200,5,2,dijkstra,D,4,8,0.00669015625,0.006690379875,1.0000334259756638,0,200,694
digits_n200,5,2,floyd_warshall,FW,4,7,0.008103388285714285,0.00810208042857143,0.9998386036683986,0,200,694
digits_n200,5,2,johnson,J,5,7,0.008447241142857142,0.008447576714285714,1.0000397255651752,0,200,694
digits_n200,5,2,floyd_warshall,FW,5,7,0.007636448999999999,0.007636748571428572,1.000039229153311,0,200,694
digits_n200,5,2,dijkstra,D,5,8,0.006395204625,0.006395401625,1.0000308043309871,0,200,694
digits_n200,5,2,johnson,J,6,7,0.007904013428571428,0.007904446714285715,1.0000548184435922,0,200,694
digits_n200,5,2,floyd_warshall,FW,6,7,0.007670495857142857,0.0076708278571428565,1.00004328272985,0,200,694
digits_n200,5,2,dijkstra,D,6,8,0.006415618625,0.006415924875,1.000047735069352,0,200,694
